compound_id,target_id,branch_sequence,branch_pose,branch_structure,consensus_123,disagreement_sd,disagreement_range,disagreement_branch_sd,structure_minus_pose,sequence_minus_structure
231277-92-2,pa_h5n1,0.2866,0.9667,0.91375,0.8268749999999999,0.35737849263770755,0.8726999999999999,0.3782981264822759,-0.05295000000000005,-0.6271499999999999
242478-38-2,pa_h5n1,0.9044,0.5937,0.3827,0.5399833333333334,0.267936422807103,0.6415,0.2624329692194434,-0.21100000000000002,0.5217
2447-57-6,pa_h5n1,0.26795,0.76285,0.0376,0.31774166666666664,0.37082630255507315,0.8359,0.3705794325557388,-0.7252500000000001,0.23035000000000003
24729-96-2,pa_h5n1,0.8879,0.80465,0.999,0.9157000000000001,0.09164408146010668,0.23870000000000002,0.09750700402193341,0.19435000000000002,-0.11109999999999998
25451-15-4,pa_h5n1,0.7292000000000001,0.4047,0.6917500000000001,0.6023083333333333,0.19173205000729535,0.5133,0.17752955387765726,0.2870500000000001,0.03744999999999998
2627-69-2,pa_h5n1,0.0845,0.37035,0.0118,0.14343333333333333,0.22245274329618867,0.5795,0.18954050358696423,-0.35855000000000004,0.0727
26807-65-8,pa_h5n1,0.51505,0.17545,0.7101500000000001,0.4994,0.2731244801673161,0.7982,0.270584632478146,0.5347000000000001,-0.19510000000000005
269055-15-4,pa_h5n1,0.63365,0.6291,0.96385,0.7972333333333332,0.2272799947201689,0.5628,0.19196801165819266,0.33475,-0.33019999999999994
274693-27-5,pa_h5n1,0.4064,0.62945,0.8251,0.6901,0.302603446224042,0.8415,0.2094993695296798,0.19565,-0.41869999999999996
27833-64-3,pa_h5n1,0.15460000000000002,0.6295,0.89295,0.6820749999999999,0.3421335611521715,0.7777000000000001,0.37418726038353217,0.2634500000000001,-0.7383500000000001
2809-21-4,pa_h5n1,0.90915,0.6577,0.88295,0.8122333333333333,0.14542862166712578,0.4156000000000001,0.1382335614096664,0.22525000000000006,0.0262
28657-80-9,pa_h5n1,0.0372,0.6931,0.25095,0.3627083333333334,0.3103612695982968,0.7366999999999999,0.3345122058062057,-0.44215000000000004,-0.21375
286930-03-8,pa_h5n1,0.1843,0.8184,0.1249,0.3659666666666667,0.36078149989525055,0.8488,0.3843942030433515,-0.6935,0.059399999999999994
297-76-7,pa_h5n1,0.2571,0.060899999999999996,0.5263,0.3263,0.22894932772704676,0.608,0.23365224872303997,0.4654,-0.2692
302-79-4,pa_h5n1,0.11855,0.0397,0.44689999999999996,0.2564416666666667,0.19948088045390883,0.4381,0.21596407301524326,0.40719999999999995,-0.32835
302962-49-8,pa_h5n1,0.7885,0.523,0.65645,0.6339750000000001,0.1391304915058761,0.3125,0.13275061519003717,0.13344999999999996,0.13205
304-20-1,pa_h5n1,0.58685,0.808,0.9792000000000001,0.8567416666666666,0.2038359708196765,0.45620000000000005,0.19670421322381484,0.17120000000000002,-0.3923500000000001
3056-17-5,pa_h5n1,0.28645,0.47515,0.8968,0.6545249999999999,0.32941879727787243,0.8954000000000001,0.31249627597781066,0.42165,-0.6103500000000001
30652-11-0,pa_h5n1,0.2673,0.97695,0.43035,0.5853750000000001,0.34773962673241593,0.8655999999999999,0.37169879943308937,-0.5466,-0.16305000000000003
319460-85-0,pa_h5n1,0.9278,0.9851000000000001,0.9983,0.9821499999999999,0.03961994447244974,0.10160000000000002,0.037478393775614266,0.013199999999999878,-0.07050000000000001
320345-99-1,pa_h5n1,0.1441,0.79695,0.9474,0.7633666666666667,0.3901580419095148,0.8533999999999999,0.4270322421472802,0.15044999999999997,-0.8033
321-30-2,pa_h5n1,0.189,0.7622500000000001,0.3539,0.4625333333333333,0.2745532134213694,0.7218,0.29511503265675915,-0.4083500000000001,-0.1649
32986-56-4,pa_h5n1,0.5972500000000001,0.7081500000000001,0.46985,0.5705166666666667,0.26184398981072676,0.7327,0.1192451676169731,-0.23830000000000007,0.12740000000000007
33069-62-4,pa_h5n1,0.11069999999999999,0.6135,0.05105,0.248475,0.2807788198327407,0.625,0.3089541403401698,-0.56245,0.059649999999999995
330784-47-9,pa_h5n1,0.29400000000000004,0.32289999999999996,0.48685,0.40005833333333324,0.13450209539879543,0.4078,0.10400796043252329,0.16395000000000004,-0.19284999999999997
33402-03-8,pa_h5n1,0.43105,0.94645,0.23385,0.50425,0.3613149397224901,0.789,0.36795012343160494,-0.7126,0.1972
33419-42-0,pa_h5n1,0.7072,0.9867,0.9762,0.9348666666666667,0.15793220908562847,0.3994,0.15842532415410523,-0.010500000000000065,-0.2689999999999999
341031-54-7,pa_h5n1,0.99055,0.9669000000000001,0.89315,0.9339666666666667,0.07037488188267173,0.18779999999999997,0.05080214070292711,-0.0737500000000001,0.09740000000000004
34183-22-7,pa_h5n1,0.7685,0.6412,0.6386000000000001,0.6611166666666667,0.13344665850693552,0.379,0.07425862463938669,-0.0025999999999999357,0.1298999999999999
34381-68-5,pa_h5n1,0.60575,0.93285,0.8658,0.8448083333333334,0.26879344238032793,0.7041999999999999,0.1727792980461876,-0.06704999999999994,-0.26005
34552-83-5,pa_h5n1,0.40845,0.70285,0.37995,0.49233333333333335,0.24494059211708188,0.6922,0.17876801540917026,-0.32289999999999996,0.02849999999999997
34580-14-8,pa_h5n1,0.19755,0.32180000000000003,0.02245,0.15141666666666667,0.23327197860008822,0.611,0.15039309325896585,-0.29935,0.1751
3543-75-7,pa_h5n1,0.00905,0.3982,0.39485000000000003,0.33166666666666667,0.27698321008080373,0.6996,0.22371506617421485,-0.003349999999999964,-0.38580000000000003
36322-90-4,pa_h5n1,0.47650000000000003,0.61455,0.9351,0.7518166666666666,0.27192539724466097,0.7705,0.23527433101240205,0.32055,-0.4586
364782-34-3,pa_h5n1,0.7282500000000001,0.64465,0.6186,0.6455583333333333,0.1894992735254325,0.46390000000000003,0.05728682949276681,-0.026049999999999907,0.10965000000000003
367514-88-3,pa_h5n1,0.2255,0.59125,0.5128,0.49106666666666676,0.2506488652810275,0.7069000000000001,0.192556811962946,-0.07845000000000002,-0.2873
36791-04-5,pa_h5n1,0.64255,0.9981,0.61525,0.7474166666666667,0.19303892526292896,0.42400000000000004,0.21359432537718165,-0.38285,0.02729999999999999
3717-88-2,pa_h5n1,0.68035,0.00825,0.2014,0.21684166666666668,0.3129223013252118,0.6794,0.346029486941985,0.19315,0.47895
3801-06-7,pa_h5n1,0.74655,0.7032,0.41685000000000005,0.5672500000000001,0.2615532068241565,0.7323,0.17915432593158334,-0.28635,0.3297
380843-75-4,pa_h5n1,0.49145,0.65575,0.6946,0.6477916666666667,0.2433006014515103,0.6483,0.10783763644170498,0.03884999999999994,-0.20315
38194-50-2,pa_h5n1,0.1969,0.1139,0.52415,0.3328583333333333,0.21853255516436598,0.5983999999999999,0.2169049811169244,0.41025,-0.32725000000000004
38304-91-5,pa_h5n1,0.0934,0.616,0.6487499999999999,0.5452750000000001,0.3405154763981612,0.8043,0.3116079120197902,0.032749999999999946,-0.5553499999999999
389-08-2,pa_h5n1,0.4204,0.8251,0.6658999999999999,0.6780499999999999,0.22814046258098689,0.4944,0.20387781471590607,-0.1592,-0.24549999999999994
3963-95-9,pa_h5n1,0.18935,0.15660000000000002,0.1679,0.16770833333333335,0.09464834740589327,0.28809999999999997,0.016635078398773265,0.011299999999999977,0.021449999999999997
3978-86-7,pa_h5n1,0.4022,0.77535,0.33625,0.49360833333333337,0.3231254617017978,0.8125,0.2367837040423179,-0.4391,0.06595000000000001
405165-61-9,pa_h5n1,0.4063,0.31525000000000003,0.1846,0.26509999999999995,0.13051529795391803,0.4023,0.11143788628648697,-0.13065000000000004,0.2217
41340-25-4,pa_h5n1,0.64895,0.36214999999999997,0.10405,0.2809,0.3456548765266688,0.8453,0.2725759404887624,-0.2581,0.5449
42057-22-7,pa_h5n1,0.39,0.68315,0.6758,0.6306166666666667,0.22158600512366902,0.6278,0.16716886921114626,-0.007350000000000079,-0.28579999999999994
42461-84-7,pa_h5n1,0.32935000000000003,0.0404,0.281,0.20885833333333334,0.14578384569857752,0.3815,0.15476766727366972,0.24060000000000004,0.048350000000000004
42924-53-8,pa_h5n1,0.1757,0.33,0.7149,0.4967333333333333,0.3042477652615819,0.8109999999999999,0.27769681909113275,0.38489999999999996,-0.5392
4342-03-4,pa_h5n1,0.677,0.8562000000000001,0.9470000000000001,0.8717333333333334,0.17382709416735545,0.4488,0.1373907323414987,0.09079999999999999,-0.27
440-17-5,pa_h5n1,0.44010000000000005,0.6525000000000001,0.0872,0.3344500000000001,0.29132215615477425,0.7815000000000001,0.2855451686394525,-0.5653000000000001,0.35290000000000005
444731-52-6,pa_h5n1,0.74595,0.97955,0.96115,0.9314166666666667,0.18910042570020827,0.47719999999999996,0.12988364023232485,-0.018400000000000083,-0.21519999999999995
446-86-6,pa_h5n1,0.8621,0.83275,0.98155,0.9120416666666666,0.11401139709110956,0.25260000000000005,0.07881535912075348,0.14880000000000004,-0.11945000000000006
452-35-7,pa_h5n1,0.17024999999999998,0.67445,0.96015,0.7332666666666667,0.3981355217343294,0.9831,0.3999550266384126,0.28569999999999995,-0.7898999999999999
475207-59-1,pa_h5n1,0.8383499999999999,0.51205,0.0924,0.35660833333333336,0.34241513790524314,0.8973,0.37394723669701496,-0.41965,0.7459499999999999
50-01-1,pa_h5n1,0.58345,0.044700000000000004,0.0637,0.14399166666666666,0.27689112962799417,0.6222,0.30571027269840534,0.019000000000000003,0.51975
50-02-2,pa_h5n1,0.11410000000000001,0.54585,0.72575,0.5638416666666666,0.3320959861244938,0.7478,0.3143479481402734,0.17990000000000006,-0.61165
50-04-4,pa_h5n1,0.40505,0.94515,0.47350000000000003,0.6193083333333335,0.26843158532482725,0.6576,0.294065507157844,-0.47165,-0.06845000000000001
50-27-1,pa_h5n1,0.389,0.9820500000000001,0.9574,0.8708833333333335,0.30348683496982204,0.6679,0.335508192895494,-0.02465000000000006,-0.5684
50-28-2,pa_h5n1,0.49624999999999997,0.70355,0.71095,0.6727,0.12301023399159386,0.3215,0.12187708288818426,0.007399999999999962,-0.2147
50-35-1,pa_h5n1,0.47314999999999996,0.3579,0.9626,0.6794583333333334,0.3397970595321076,0.7807999999999999,0.32106747862923357,0.6047,-0.48945000000000005
50-41-9,pa_h5n1,0.4523,0.11024999999999999,0.5661,0.3951833333333333,0.2881514700060832,0.6406,0.2372578994118707,0.4558500000000001,-0.11380000000000007
50-55-5,pa_h5n1,0.17409999999999998,0.156,0.36214999999999997,0.26209166666666667,0.11634405442479646,0.3093,0.11415503712057562,0.20614999999999997,-0.18805
50-63-5,pa_h5n1,0.0438,0.67815,0.76715,0.6169250000000001,0.36714471624506145,0.8563000000000001,0.3944523936209962,0.08899999999999997,-0.72335
50-78-2,pa_h5n1,0.8191999999999999,0.58895,0.8086,0.7371499999999999,0.25866322828470745,0.7049000000000001,0.12998304056042592,0.21965,0.010599999999999943
50-81-7,pa_h5n1,0.3512,0.8804000000000001,0.8598,0.7819000000000002,0.28031733921872665,0.6735,0.2997640627782679,-0.020600000000000063,-0.5085999999999999
50-91-9,pa_h5n1,0.8489500000000001,0.62895,0.531,0.6166416666666666,0.21987202338330056,0.5257000000000001,0.16283243176140724,-0.09794999999999998,0.31795000000000007
503612-47-3,pa_h5n1,0.5792,0.89625,0.9478,0.8691833333333333,0.23851977486154058,0.6411,0.19960129633847568,0.051549999999999985,-0.3685999999999999
50700-72-6,pa_h5n1,0.4477,0.44935,0.1572,0.303,0.22802841416513575,0.5681,0.16819859046179114,-0.29215,0.2905
51-21-8,pa_h5n1,0.9662,0.9499,0.8083,0.8818166666666666,0.09839336698511066,0.2678999999999999,0.08684148394248757,-0.14159999999999995,0.15789999999999993
51-52-5,pa_h5n1,0.1645,0.9714,0.72585,0.7141416666666668,0.37641056529628214,0.8424,0.4136214523369567,-0.24555000000000005,-0.56135
51333-22-3,pa_h5n1,0.33455,0.7211000000000001,0.40665,0.49945,0.22149784348084897,0.5843,0.2055472836924228,-0.31445000000000006,-0.0721
51481-61-9,pa_h5n1,0.61635,0.34615,0.34825,0.3922333333333334,0.18575830981860988,0.5226999999999999,0.15539737235015694,0.0020999999999999908,0.26809999999999995
51803-78-2,pa_h5n1,0.69385,0.2012,0.4837,0.4245583333333333,0.30489597187674794,0.8197,0.24720885063713502,0.28250000000000003,0.21014999999999995
518048-05-0,pa_h5n1,0.13635,0.3228,0.11019999999999999,0.18542499999999998,0.13109467444052283,0.38889999999999997,0.11593545977539974,-0.21259999999999998,0.026150000000000007
52-21-1,pa_h5n1,0.57055,0.19755,0.0743,0.19809166666666667,0.2843643085902307,0.7971999999999999,0.2583871852472564,-0.12325,0.49624999999999997
52-86-8,pa_h5n1,0.6924,0.66825,0.546,0.61115,0.24833387807546514,0.5257,0.07848698936766524,-0.12224999999999997,0.14639999999999997
521-78-8,pa_h5n1,0.63985,0.6296999999999999,0.9248000000000001,0.7789416666666665,0.16164677231544095,0.39560000000000006,0.16752290141947762,0.29510000000000014,-0.28495000000000004
527-07-1,pa_h5n1,0.18595,0.86085,0.62415,0.6300166666666667,0.3244740200180388,0.9017,0.3424266685486592,-0.23670000000000002,-0.4382
53-86-1,pa_h5n1,0.45035000000000003,0.0846,0.26165,0.23408333333333334,0.2982402767344925,0.8183,0.18290592071699957,0.17704999999999999,0.18870000000000003
532-03-6,pa_h5n1,0.073,0.5661,0.3151,0.35841666666666666,0.24433526693186694,0.633,0.24656338603558586,-0.25100000000000006,-0.24209999999999998
53885-35-1,pa_h5n1,0.69215,0.9862,0.944,0.9160916666666666,0.15937807147367125,0.40349999999999997,0.15899405911333078,-0.042200000000000015,-0.2518499999999999
54-85-3,pa_h5n1,0.31965,0.8842000000000001,0.2727,0.4843583333333334,0.31122276534126914,0.7254,0.34030703171303023,-0.6115000000000002,0.04694999999999999
54029-12-8,pa_h5n1,0.5796,0.50715,0.9855,0.7584,0.23535595807202334,0.5617,0.25781858447365663,0.47835000000000005,-0.40590000000000004
540737-29-9,pa_h5n1,0.23835,0.7824,0.48734999999999995,0.5442,0.3093724680704474,0.853,0.27234962364578363,-0.29505000000000003,-0.24899999999999994
541-15-1,pa_h5n1,0.8232999999999999,0.18665,0.3859,0.39238333333333336,0.3050224019095428,0.7995,0.32566407667001485,0.19925,0.4373999999999999
541-22-0,pa_h5n1,0.72455,0.92935,0.5709,0.7159916666666666,0.20327574375709465,0.5016,0.17983222041669844,-0.35845000000000005,0.15365000000000006
5451-09-2,pa_h5n1,0.1254,0.86395,0.44894999999999996,0.5333583333333333,0.33358577707490267,0.8171999999999999,0.3702174372356512,-0.41500000000000004,-0.32354999999999995
54527-84-3,pa_h5n1,0.6154999999999999,0.7077,0.459,0.5679833333333333,0.1306879132386261,0.3859,0.1257277349407573,-0.24869999999999998,0.15649999999999992
548-62-9,pa_h5n1,0.571,0.69875,0.8585499999999999,0.7573583333333334,0.1499666585167072,0.44220000000000004,0.14407238053608099,0.15979999999999994,-0.28755
548-73-2,pa_h5n1,0.40359999999999996,0.5630499999999999,0.6113500000000001,0.5606249999999999,0.24983504157743763,0.6292,0.10871771934693998,0.04830000000000012,-0.2077500000000001
549-18-8,pa_h5n1,0.0148,0.0337,0.7104999999999999,0.36894999999999994,0.37229390003060747,0.8816999999999999,0.3963193030878006,0.6768,-0.6956999999999999
55-06-1,pa_h5n1,0.2569,0.59425,0.07885,0.280325,0.24728855210057743,0.6092,0.2617708874187502,-0.5154,0.17805
55-98-1,pa_h5n1,0.61285,0.76215,0.4278,0.5700916666666667,0.20605817301593904,0.6299,0.16749324115716827,-0.33435,0.18505
550-99-2,pa_h5n1,0.10245,0.79125,0.5706,0.5661249999999999,0.3221500271612591,0.823,0.3517329206940971,-0.22065,-0.46815
55079-83-9,pa_h5n1,0.5015000000000001,0.6234500000000001,0.43705000000000005,0.509925,0.2816287674699917,0.8228000000000001,0.0946665771713192,-0.1864,0.06445000000000001
55268-74-1,pa_h5n1,0.266,0.36225,0.138,0.23408333333333334,0.21060874071763183,0.5055000000000001,0.11249898147687086,-0.22425,0.128
553-08-2,pa_h5n1,0.20800000000000002,0.33485,0.9801,0.6363333333333332,0.3895460986840967,0.9739,0.4140404358272269,0.64525,-0.7721
555-30-6,pa_h5n1,0.77335,0.45375,0.35005,0.45516666666666666,0.20403571664457837,0.4873,0.22063572542390622,-0.10370000000000001,0.4233
5593-20-4,pa_h5n1,0.0067,0.55635,0.26765,0.3203916666666667,0.2887897574360974,0.7842,0.27494172564381714,-0.2887,-0.26095
56-85-9,pa_h5n1,0.4908,0.31425000000000003,0.6032,0.48815000000000003,0.24742942764890896,0.663,0.14565699720004296,0.28894999999999993,-0.11239999999999994
56180-94-0,pa_h5n1,0.7950999999999999,0.18575,0.22025,0.3045583333333333,0.3305740804519717,0.8407,0.34228404262152407,0.0345,0.5748499999999999
56211-40-6,pa_h5n1,0.9367,0.85155,0.58765,0.7337916666666667,0.21873559990698052,0.6013999999999999,0.18199342250019182,-0.2639,0.34904999999999997
56296-78-7,pa_h5n1,0.85605,0.4837,0.8758999999999999,0.7418583333333332,0.22802235636007273,0.6051,0.22092962114664474,0.3921999999999999,-0.019849999999999923
57-41-0,pa_h5n1,0.8512,0.8581,0.6009,0.7283499999999999,0.18946109539076003,0.5187999999999999,0.14654324731400395,-0.2572,0.25029999999999997
57-66-9,pa_h5n1,0.6995499999999999,0.74085,0.54115,0.6341166666666668,0.17230818223945915,0.4395,0.10541690250302997,-0.1997,0.15839999999999987
57-68-1,pa_h5n1,0.3383,0.544,0.14200000000000002,0.30871666666666664,0.24741649635112586,0.6383,0.2010183159150761,-0.402,0.19629999999999997
57248-88-1,pa_h5n1,0.66155,0.92235,0.9555,0.8954583333333334,0.1893976733401619,0.504,0.16099801499811525,0.03315000000000001,-0.29395000000000004
57808-65-8,pa_h5n1,0.4426,0.9925999999999999,0.6484000000000001,0.7288333333333333,0.3303322125779844,0.8164,0.27788705139558645,-0.34419999999999984,-0.2058000000000001
57852-57-0,pa_h5n1,0.4489,0.5808500000000001,0.0269,0.2818833333333334,0.2782758301877234,0.6105,0.2893542825557164,-0.55395,0.42200000000000004
5786-21-0,pa_h5n1,0.2863,0.62375,0.82605,0.6686583333333332,0.31660783313114665,0.7643,0.2726804769322512,0.20229999999999992,-0.53975
58-56-0,pa_h5n1,0.11425,0.8176,0.83945,0.7113000000000002,0.3812260571716821,0.8597999999999999,0.4125315513186032,0.021850000000000036,-0.7252000000000001
58-61-7,pa_h5n1,0.48655000000000004,0.11345,0.042899999999999994,0.14035833333333333,0.22510056419298463,0.5037,0.23839960675303137,-0.07055,0.44365000000000004
58-96-8,pa_h5n1,0.24645,0.5709500000000001,0.44305,0.4529166666666667,0.17796249885860785,0.4454,0.16345754800559076,-0.12790000000000007,-0.1966
58579-51-4,pa_h5n1,0.14725,0.9458,0.94615,0.8128833333333335,0.4132057921504328,0.8371000000000001,0.46114412696393886,0.0003500000000000725,-0.7989
5874-97-5,pa_h5n1,0.52085,0.7766,0.5491,0.6202249999999999,0.15228605210808593,0.3954,0.1402155334951635,-0.22749999999999992,-0.028249999999999997
59-05-2,pa_h5n1,0.7127,0.62885,0.47215,0.564475,0.15173446103857444,0.3963,0.12209969628681855,-0.1567,0.24054999999999999
59-67-6,pa_h5n1,0.5484,0.18525,0.1264,0.21635000000000001,0.21138670172616505,0.5124,0.22855533429201194,-0.058849999999999986,0.422
59-87-0,pa_h5n1,0.35814999999999997,0.49655000000000005,0.6750499999999999,0.5627333333333334,0.191606423865868,0.5940000000000001,0.15887228623436286,0.17849999999999988,-0.31689999999999996
590-63-6,pa_h5n1,0.97845,0.97365,0.9941,0.9846750000000001,0.017652044263106362,0.04269999999999996,0.01069396247110176,0.020449999999999968,-0.015649999999999942
595-33-5,pa_h5n1,0.65585,0.51675,0.8791,0.7211083333333334,0.2823193440060387,0.7679,0.18279628688789054,0.36234999999999995,-0.22324999999999995
60-32-2,pa_h5n1,0.43360000000000004,0.7960499999999999,0.8037000000000001,0.7394666666666666,0.3228432896416877,0.8599,0.211503559859718,0.007650000000000157,-0.37010000000000004
60-56-0,pa_h5n1,0.6286499999999999,0.833,0.9528,0.8588416666666666,0.1848897770745226,0.45619999999999994,0.16390250404839257,0.11980000000000002,-0.32415000000000005
6018-19-5,pa_h5n1,0.60285,0.6768000000000001,0.5338,0.592975,0.13923363697995778,0.3741,0.07151399047272733,-0.14300000000000002,0.06904999999999994
603-50-9,pa_h5n1,0.45845,0.07125000000000001,0.5568500000000001,0.3785833333333333,0.239730460448118,0.5905,0.25671441980016113,0.48560000000000003,-0.09840000000000004
61-16-5,pa_h5n1,0.412,0.78085,0.91195,0.784925,0.24131566049471387,0.6215,0.2592256208402248,0.1311,-0.49995000000000006
61-76-7,pa_h5n1,0.6631,0.65225,0.5324,0.5941333333333333,0.1689859096690214,0.47429999999999994,0.07253072337522448,-0.11985000000000001,0.13070000000000004
61318-91-0,pa_h5n1,0.20945000000000003,0.75955,0.3536,0.4648916666666667,0.2594913229120902,0.6542,0.2852439409230866,-0.4059499999999999,-0.14415
61718-82-9,pa_h5n1,0.86035,0.48360000000000003,0.060300000000000006,0.3347416666666667,0.3925327523489813,0.9105,0.40025064126536175,-0.4233,0.8000499999999999
61825-94-3,pa_h5n1,0.42905,0.048100000000000004,0.7311,0.45309166666666667,0.31573140958732626,0.8289,0.34225869967029326,0.6829999999999999,-0.30205
62-31-7,pa_h5n1,0.49115000000000003,0.6407499999999999,0.34225,0.4665666666666666,0.22843732984489787,0.6888,0.14925013679502383,-0.29849999999999993,0.14890000000000003
62-97-5,pa_h5n1,0.9008499999999999,0.58635,0.50425,0.5977166666666667,0.20023237916647413,0.43729999999999997,0.2093411171588929,-0.08210000000000006,0.39659999999999995
62013-04-1,pa_h5n1,0.26725,0.0156,0.4311,0.26529166666666665,0.19490524278907087,0.5113,0.20929038638536013,0.4155,-0.16385
624-49-7,pa_h5n1,0.40125,0.51855,0.72405,0.6017499999999999,0.22248775921384975,0.6558999999999999,0.16339593018187448,0.20550000000000002,-0.3228
62571-86-2,pa_h5n1,0.45589999999999997,0.82595,0.91665,0.8096249999999999,0.23143225934745285,0.5198,0.24408128939624466,0.0907,-0.46075
62893-19-0,pa_h5n1,0.87705,0.98,0.35419999999999996,0.6499416666666665,0.31058269376555203,0.6772,0.3355583568223765,-0.6258,0.52285
63-45-6,pa_h5n1,0.4815,0.18815,0.0346,0.16026666666666667,0.27088515463199525,0.738,0.22706512832225031,-0.15355000000000002,0.44689999999999996
63-74-1,pa_h5n1,0.16249999999999998,0.17905,0.1702,0.17186666666666664,0.09817014651444025,0.3084,0.008281656436567107,-0.008849999999999997,-0.007700000000000012
63-92-3,pa_h5n1,0.41645,0.5660000000000001,0.6907000000000001,0.6034250000000001,0.18651537648855301,0.4652,0.13731251156880553,0.12470000000000003,-0.2742500000000001
635728-49-3,pa_h5n1,0.8303499999999999,0.4788,0.6001,0.5980416666666667,0.25589598993862067,0.643,0.17856658655340119,0.12129999999999996,0.23024999999999995
63659-19-8,pa_h5n1,0.3618,0.69425,0.11789999999999999,0.3506666666666667,0.31262769817574815,0.9096,0.2893065084531168,-0.57635,0.2439
64-75-5,pa_h5n1,0.39380000000000004,0.8217,0.8822,0.7806333333333333,0.279673156857548,0.7361,0.2662371186242319,0.0605,-0.48839999999999995
64-77-7,pa_h5n1,0.11099999999999999,0.60885,0.8109,0.6268999999999999,0.3376887783151818,0.747,0.3602172573600549,0.20204999999999995,-0.6999
641571-10-0,pa_h5n1,0.79035,0.7084,0.1651,0.4504083333333333,0.32899171671436755,0.841,0.33981079416836263,-0.5433,0.62525
64228-81-5,pa_h5n1,0.5501,0.8746,0.42119999999999996,0.5938166666666667,0.2972508704781199,0.8456,0.23362613295605442,-0.4534000000000001,0.12890000000000007
64461-82-1,pa_h5n1,0.7227,0.39559999999999995,0.11710000000000001,0.3108666666666667,0.30126091681464423,0.834,0.3031248422680002,-0.27849999999999997,0.6056
645-05-6,pa_h5n1,0.33905,0.5005,0.74915,0.5979166666666667,0.30910036342047004,0.8992,0.2065893410448209,0.24865000000000004,-0.41009999999999996
64872-77-1,pa_h5n1,0.1385,0.78705,0.9561,0.7634833333333334,0.40642111370678896,0.944,0.4315987266354401,0.16904999999999992,-0.8175999999999999
6493-05-6,pa_h5n1,0.69495,0.75415,0.6193500000000001,0.6768833333333334,0.155339620402094,0.3706999999999999,0.06756606643377523,-0.13479999999999992,0.07559999999999989
65-28-1,pa_h5n1,0.43775,0.35314999999999996,0.0829,0.232125,0.20553208670829642,0.5777,0.1853423611410336,-0.27025,0.35485
65-29-2,pa_h5n1,0.12229999999999999,0.3442,0.7798499999999999,0.5250416666666666,0.30600382187155767,0.7950999999999999,0.3345152051850558,0.4356499999999999,-0.65755
65277-42-1,pa_h5n1,0.49660000000000004,0.9574,0.8321000000000001,0.8179500000000002,0.23824217650673582,0.6308,0.2382565074312417,-0.12529999999999997,-0.3355
65473-14-5,pa_h5n1,0.3352,0.7801,0.9712000000000001,0.8015,0.3200731416410943,0.8169,0.32633092099891486,0.19110000000000005,-0.6360000000000001
65928-58-7,pa_h5n1,0.624,0.77395,0.7558,0.7398833333333332,0.08690522232102435,0.2339,0.08183893225924527,-0.01815,-0.13180000000000003
66085-59-4,pa_h5n1,0.8437,0.5052,0.24405,0.4310416666666666,0.2796134504394713,0.6991,0.3006553106687679,-0.26115,0.59965
66104-23-2,pa_h5n1,0.29785,0.8907499999999999,0.9063,0.7997083333333334,0.31699926182879357,0.7239,0.3468870169089642,0.015550000000000064,-0.6084499999999999
66357-59-3,pa_h5n1,0.72925,0.7614,0.5732,0.6619416666666667,0.16869573497868876,0.47169999999999995,0.10066815534219345,-0.18819999999999992,0.1560499999999999
668270-12-0,pa_h5n1,0.2823,0.41955,0.7305999999999999,0.5521999999999999,0.2574297451085765,0.7928,0.22969637749284014,0.31104999999999994,-0.4482999999999999
67-03-8,pa_h5n1,0.4126,0.58405,0.5063,0.5166,0.09219606101491899,0.2532,0.08584856337372995,-0.07774999999999999,-0.09369999999999995
67-48-1,pa_h5n1,0.16475,0.5861,0.7303,0.5879749999999999,0.3483508083335916,0.8057,0.2938753321279847,0.1442,-0.56555
67-73-2,pa_h5n1,0.8731500000000001,0.6387499999999999,0.87375,0.7953166666666666,0.1489288073767687,0.4176000000000001,0.1355044402716507,0.2350000000000001,-0.0005999999999999339
67-92-5,pa_h5n1,0.31435,0.9622999999999999,0.77325,0.7597833333333334,0.31438510142816883,0.7242,0.3332087221247367,-0.18904999999999994,-0.4589
68-35-9,pa_h5n1,0.20365,0.49450000000000005,0.21605000000000002,0.3068,0.22331218208299045,0.6175,0.16445966324097025,-0.27845000000000003,-0.012400000000000022
68-41-7,pa_h5n1,0.1685,0.7326999999999999,0.59895,0.5717916666666666,0.3005532215764789,0.6933,0.29481573482431356,-0.13374999999999992,-0.43045
68291-97-4,pa_h5n1,0.02785,0.91055,0.92845,0.7723833333333333,0.46272592932173867,0.9617,0.5148721621270015,0.017900000000000027,-0.9006
68373-14-8,pa_h5n1,0.16505,0.25275,0.25834999999999997,0.2409333333333333,0.13565284245701106,0.3967,0.0523251692145695,0.005599999999999994,-0.09329999999999997
69-52-3,pa_h5n1,0.72565,0.93855,0.9882500000000001,0.9279166666666666,0.13743005129883346,0.35960000000000003,0.13949627235162954,0.04970000000000008,-0.26260000000000006
697761-98-1,pa_h5n1,0.5144,0.90535,0.5989,0.6869666666666667,0.3027275964735734,0.8366,0.205707622205239,-0.30645,-0.08450000000000002
70024-40-7,pa_h5n1,0.68355,0.8894500000000001,0.9745999999999999,0.8977083333333334,0.1599166532916444,0.4204,0.14964147987773976,0.08514999999999984,-0.2910499999999999
70288-86-7,pa_h5n1,0.5076,0.6151,0.39580000000000004,0.4875333333333334,0.14693332728372643,0.41740000000000005,0.10965702591869492,-0.21929999999999994,0.11180000000000001
