compound_id,target_id,is_h3n2,is_h5n1,glidesp_pr_x_h3n2,pignet2_pr_x_h3n2,ligunity_pr_x_h3n2,boltz2_pr_x_h3n2,balm_pr_x_h3n2,mammal_pr_x_h3n2,glidesp_pr_x_h5n1,pignet2_pr_x_h5n1,ligunity_pr_x_h5n1,boltz2_pr_x_h5n1,balm_pr_x_h5n1,mammal_pr_x_h5n1
28657-80-9,pa_h3n2,1,0,0.0486,0.5342,0.743,0.2542,0.2895,0.1329,0.0,0.0,0.0,0.0,0.0,0.0
286930-03-8,pa_h3n2,1,0,0.0969,0.6367,0.4385,0.2537,0.0865,0.6034,0.0,0.0,0.0,0.0,0.0,0.0
297-76-7,pa_h3n2,1,0,0.001,0.0074,0.1234,0.3023,0.321,0.3828,0.0,0.0,0.0,0.0,0.0,0.0
302-79-4,pa_h3n2,1,0,0.5402,0.5525,0.9899,0.9905,0.1175,0.0194,0.0,0.0,0.0,0.0,0.0,0.0
302962-49-8,pa_h3n2,1,0,0.1832,0.0191,0.2295,0.0235,0.5332,0.4972,0.0,0.0,0.0,0.0,0.0,0.0
304-20-1,pa_h3n2,1,0,0.7102,0.8498,0.5345,0.861,0.9099,0.2674,0.0,0.0,0.0,0.0,0.0,0.0
3056-17-5,pa_h3n2,1,0,0.8154,0.7853,0.7494,0.9154,0.2491,0.0597,0.0,0.0,0.0,0.0,0.0,0.0
30652-11-0,pa_h3n2,1,0,0.9624,0.999,0.3246,0.2399,0.0895,0.3375,0.0,0.0,0.0,0.0,0.0,0.0
319460-85-0,pa_h3n2,1,0,0.999,0.9989,0.9617,0.996,0.9899,0.7792,0.0,0.0,0.0,0.0,0.0,0.0
320345-99-1,pa_h3n2,1,0,0.9473,0.8079,0.9809,0.927,0.217,0.3645,0.0,0.0,0.0,0.0,0.0,0.0
321-30-2,pa_h3n2,1,0,0.4059,0.3553,0.5847,0.7225,0.1002,0.3012,0.0,0.0,0.0,0.0,0.0,0.0
33069-62-4,pa_h3n2,1,0,0.8132,0.4957,0.0201,0.1631,0.2201,0.5396,0.0,0.0,0.0,0.0,0.0,0.0
330784-47-9,pa_h3n2,1,0,0.5578,0.3541,0.4058,0.5457,0.3827,0.3104,0.0,0.0,0.0,0.0,0.0,0.0
33402-03-8,pa_h3n2,1,0,0.5598,0.5105,0.1715,0.1819,0.6432,0.3713,0.0,0.0,0.0,0.0,0.0,0.0
33419-42-0,pa_h3n2,1,0,0.7103,0.9296,0.9676,0.9151,0.8217,0.8078,0.0,0.0,0.0,0.0,0.0,0.0
341031-54-7,pa_h3n2,1,0,0.9923,0.9598,0.9583,0.9176,0.9818,0.9968,0.0,0.0,0.0,0.0,0.0,0.0
34183-22-7,pa_h3n2,1,0,0.7203,0.052,0.8498,0.6806,0.7088,0.9855,0.0,0.0,0.0,0.0,0.0,0.0
34381-68-5,pa_h3n2,1,0,0.8424,0.9658,0.9237,0.9941,0.5374,0.3244,0.0,0.0,0.0,0.0,0.0,0.0
34552-83-5,pa_h3n2,1,0,0.5766,0.6408,0.815,0.2511,0.4927,0.4378,0.0,0.0,0.0,0.0,0.0,0.0
34580-14-8,pa_h3n2,1,0,0.4133,0.9648,0.6578,0.1682,0.1847,0.0739,0.0,0.0,0.0,0.0,0.0,0.0
3543-75-7,pa_h3n2,1,0,0.5007,0.3815,0.1793,0.3659,0.0015,0.1694,0.0,0.0,0.0,0.0,0.0,0.0
36322-90-4,pa_h3n2,1,0,0.7682,0.9037,0.2019,0.9101,0.4688,0.8066,0.0,0.0,0.0,0.0,0.0,0.0
364782-34-3,pa_h3n2,1,0,0.756,0.3504,0.2107,0.3028,0.1724,0.9711,0.0,0.0,0.0,0.0,0.0,0.0
367514-88-3,pa_h3n2,1,0,0.2607,0.1364,0.231,0.3517,0.0563,0.1668,0.0,0.0,0.0,0.0,0.0,0.0
36791-04-5,pa_h3n2,1,0,0.2314,0.7813,0.6474,0.3519,0.7072,0.7732,0.0,0.0,0.0,0.0,0.0,0.0
3717-88-2,pa_h3n2,1,0,0.8638,0.376,0.6632,0.9377,0.9821,0.9047,0.0,0.0,0.0,0.0,0.0,0.0
3801-06-7,pa_h3n2,1,0,0.5094,0.6903,0.6628,0.3168,0.2174,0.2652,0.0,0.0,0.0,0.0,0.0,0.0
380843-75-4,pa_h3n2,1,0,0.8754,0.9626,0.9644,0.9544,0.6451,0.0413,0.0,0.0,0.0,0.0,0.0,0.0
38194-50-2,pa_h3n2,1,0,0.8197,0.8014,0.921,0.9299,0.8697,0.7642,0.0,0.0,0.0,0.0,0.0,0.0
38304-91-5,pa_h3n2,1,0,0.3203,0.8588,0.9639,0.9704,0.0648,0.3078,0.0,0.0,0.0,0.0,0.0,0.0
389-08-2,pa_h3n2,1,0,0.2418,0.4587,0.1086,0.0668,0.326,0.29,0.0,0.0,0.0,0.0,0.0,0.0
3963-95-9,pa_h3n2,1,0,0.0348,0.5039,0.6141,0.631,0.1249,0.3609,0.0,0.0,0.0,0.0,0.0,0.0
3978-86-7,pa_h3n2,1,0,0.0684,0.1799,0.2444,0.4209,0.518,0.6508,0.0,0.0,0.0,0.0,0.0,0.0
405165-61-9,pa_h3n2,1,0,0.139,0.5531,0.3742,0.0626,0.5107,0.6167,0.0,0.0,0.0,0.0,0.0,0.0
41340-25-4,pa_h3n2,1,0,0.9661,0.7654,0.2682,0.4006,0.6126,0.1336,0.0,0.0,0.0,0.0,0.0,0.0
42057-22-7,pa_h3n2,1,0,0.6833,0.2903,0.8585,0.8694,0.5375,0.0562,0.0,0.0,0.0,0.0,0.0,0.0
42461-84-7,pa_h3n2,1,0,0.0278,0.0535,0.0633,0.2496,0.331,0.9269,0.0,0.0,0.0,0.0,0.0,0.0
42924-53-8,pa_h3n2,1,0,0.87,0.8832,0.914,0.7961,0.3301,0.0053,0.0,0.0,0.0,0.0,0.0,0.0
4342-03-4,pa_h3n2,1,0,0.999,0.8106,0.9883,0.9581,0.7636,0.3254,0.0,0.0,0.0,0.0,0.0,0.0
440-17-5,pa_h3n2,1,0,0.9618,0.8636,0.923,0.9881,0.5822,0.7681,0.0,0.0,0.0,0.0,0.0,0.0
443913-73-3,pa_h3n2,1,0,0.6568,0.8356,0.6207,0.6749,0.4218,0.43,0.0,0.0,0.0,0.0,0.0,0.0
444731-52-6,pa_h3n2,1,0,0.8619,0.9985,0.8628,0.9637,0.919,0.9596,0.0,0.0,0.0,0.0,0.0,0.0
446-86-6,pa_h3n2,1,0,0.2851,0.9131,0.8482,0.7224,0.999,0.8894,0.0,0.0,0.0,0.0,0.0,0.0
452-35-7,pa_h3n2,1,0,0.2288,0.2084,0.472,0.3565,0.132,0.436,0.0,0.0,0.0,0.0,0.0,0.0
4682-36-4,pa_h3n2,1,0,0.1781,0.1905,0.4533,0.4745,0.4415,0.1065,0.0,0.0,0.0,0.0,0.0,0.0
475207-59-1,pa_h3n2,1,0,0.9315,0.8682,0.8614,0.7152,0.5675,0.8339,0.0,0.0,0.0,0.0,0.0,0.0
479-18-5,pa_h3n2,1,0,0.0126,0.2543,0.1183,0.1019,0.3025,0.486,0.0,0.0,0.0,0.0,0.0,0.0
496775-61-2,pa_h3n2,1,0,0.0352,0.6384,0.3056,0.0728,0.0837,0.3154,0.0,0.0,0.0,0.0,0.0,0.0
50-01-1,pa_h3n2,1,0,0.7276,0.6543,0.9539,0.7486,0.4395,0.9631,0.0,0.0,0.0,0.0,0.0,0.0
50-02-2,pa_h3n2,1,0,0.0199,0.0143,0.2837,0.2555,0.0909,0.2561,0.0,0.0,0.0,0.0,0.0,0.0
50-04-4,pa_h3n2,1,0,0.5901,0.3581,0.411,0.1719,0.6355,0.6626,0.0,0.0,0.0,0.0,0.0,0.0
50-27-1,pa_h3n2,1,0,0.8832,0.5638,0.3429,0.5642,0.7191,0.0865,0.0,0.0,0.0,0.0,0.0,0.0
50-28-2,pa_h3n2,1,0,0.7089,0.0449,0.0761,0.4045,0.3897,0.5985,0.0,0.0,0.0,0.0,0.0,0.0
50-35-1,pa_h3n2,1,0,0.3599,0.2162,0.8417,0.764,0.1027,0.0245,0.0,0.0,0.0,0.0,0.0,0.0
50-41-9,pa_h3n2,1,0,0.8388,0.9712,0.8543,0.7724,0.1621,0.7415,0.0,0.0,0.0,0.0,0.0,0.0
50-55-5,pa_h3n2,1,0,0.0878,0.0561,0.1352,0.0711,0.2324,0.0857,0.0,0.0,0.0,0.0,0.0,0.0
50-63-5,pa_h3n2,1,0,0.5532,0.7024,0.6855,0.8537,0.2583,0.5493,0.0,0.0,0.0,0.0,0.0,0.0
50-78-2,pa_h3n2,1,0,0.6938,0.903,0.3162,0.3076,0.4735,0.8817,0.0,0.0,0.0,0.0,0.0,0.0
50-81-7,pa_h3n2,1,0,0.8327,0.3924,0.7243,0.207,0.2229,0.4986,0.0,0.0,0.0,0.0,0.0,0.0
50-91-9,pa_h3n2,1,0,0.338,0.5435,0.2953,0.6779,0.9542,0.7804,0.0,0.0,0.0,0.0,0.0,0.0
50700-72-6,pa_h3n2,1,0,0.7319,0.9147,0.2216,0.1001,0.5162,0.5966,0.0,0.0,0.0,0.0,0.0,0.0
51-21-8,pa_h3n2,1,0,0.8489,0.9615,0.2349,0.5638,0.8713,0.8504,0.0,0.0,0.0,0.0,0.0,0.0
51-52-5,pa_h3n2,1,0,0.001,0.1598,0.1673,0.127,0.0521,0.03,0.0,0.0,0.0,0.0,0.0,0.0
51022-70-9,pa_h3n2,1,0,0.1693,0.0539,0.2177,0.4578,0.0184,0.3429,0.0,0.0,0.0,0.0,0.0,0.0
51333-22-3,pa_h3n2,1,0,0.2613,0.1605,0.5231,0.1501,0.1114,0.0737,0.0,0.0,0.0,0.0,0.0,0.0
51481-61-9,pa_h3n2,1,0,0.9967,0.999,0.8536,0.827,0.835,0.6495,0.0,0.0,0.0,0.0,0.0,0.0
51803-78-2,pa_h3n2,1,0,0.8499,0.2379,0.0287,0.0619,0.7664,0.0712,0.0,0.0,0.0,0.0,0.0,0.0
518048-05-0,pa_h3n2,1,0,0.7605,0.3326,0.7955,0.3971,0.104,0.0305,0.0,0.0,0.0,0.0,0.0,0.0
52-21-1,pa_h3n2,1,0,0.0862,0.0456,0.2847,0.1881,0.4716,0.8669,0.0,0.0,0.0,0.0,0.0,0.0
52-86-8,pa_h3n2,1,0,0.8822,0.9619,0.2648,0.5563,0.8676,0.8054,0.0,0.0,0.0,0.0,0.0,0.0
521-78-8,pa_h3n2,1,0,0.1854,0.9294,0.5922,0.8597,0.8026,0.6596,0.0,0.0,0.0,0.0,0.0,0.0
527-07-1,pa_h3n2,1,0,0.6225,0.2411,0.3036,0.6717,0.4796,0.089,0.0,0.0,0.0,0.0,0.0,0.0
53-86-1,pa_h3n2,1,0,0.4599,0.5981,0.2787,0.1035,0.4073,0.5351,0.0,0.0,0.0,0.0,0.0,0.0
53123-88-9,pa_h3n2,1,0,0.9947,0.9847,0.9611,0.95,0.7999,0.2085,0.0,0.0,0.0,0.0,0.0,0.0
532-03-6,pa_h3n2,1,0,0.7234,0.7977,0.2781,0.8809,0.1505,0.4392,0.0,0.0,0.0,0.0,0.0,0.0
5370-01-4,pa_h3n2,1,0,0.6957,0.9339,0.9457,0.9907,0.7788,0.4023,0.0,0.0,0.0,0.0,0.0,0.0
53885-35-1,pa_h3n2,1,0,0.7964,0.9005,0.9763,0.9755,0.7421,0.4945,0.0,0.0,0.0,0.0,0.0,0.0
54-85-3,pa_h3n2,1,0,0.4864,0.7579,0.0719,0.1744,0.7575,0.5697,0.0,0.0,0.0,0.0,0.0,0.0
54029-12-8,pa_h3n2,1,0,0.6004,0.3058,0.9912,0.7225,0.3401,0.4967,0.0,0.0,0.0,0.0,0.0,0.0
540737-29-9,pa_h3n2,1,0,0.3339,0.2934,0.563,0.1733,0.1072,0.2486,0.0,0.0,0.0,0.0,0.0,0.0
541-15-1,pa_h3n2,1,0,0.9159,0.6863,0.1602,0.2778,0.595,0.7002,0.0,0.0,0.0,0.0,0.0,0.0
541-22-0,pa_h3n2,1,0,0.1564,0.0652,0.5904,0.7126,0.8428,0.5674,0.0,0.0,0.0,0.0,0.0,0.0
5451-09-2,pa_h3n2,1,0,0.9646,0.9521,0.3308,0.3056,0.0108,0.1464,0.0,0.0,0.0,0.0,0.0,0.0
54527-84-3,pa_h3n2,1,0,0.8827,0.8848,0.8538,0.4262,0.505,0.6843,0.0,0.0,0.0,0.0,0.0,0.0
548-62-9,pa_h3n2,1,0,0.9028,0.5089,0.6393,0.608,0.2275,0.6275,0.0,0.0,0.0,0.0,0.0,0.0
548-73-2,pa_h3n2,1,0,0.0386,0.6126,0.5482,0.7964,0.7536,0.2143,0.0,0.0,0.0,0.0,0.0,0.0
549-18-8,pa_h3n2,1,0,0.7383,0.4858,0.6043,0.3056,0.0047,0.1363,0.0,0.0,0.0,0.0,0.0,0.0
55-06-1,pa_h3n2,1,0,0.6758,0.7574,0.8348,0.9171,0.6656,0.7931,0.0,0.0,0.0,0.0,0.0,0.0
55-98-1,pa_h3n2,1,0,0.0908,0.9541,0.4508,0.3046,0.4092,0.8145,0.0,0.0,0.0,0.0,0.0,0.0
550-99-2,pa_h3n2,1,0,0.0926,0.1243,0.2611,0.4582,0.0021,0.2951,0.0,0.0,0.0,0.0,0.0,0.0
55079-83-9,pa_h3n2,1,0,0.813,0.5849,0.8851,0.985,0.9837,0.0974,0.0,0.0,0.0,0.0,0.0,0.0
55268-74-1,pa_h3n2,1,0,0.5794,0.4167,0.3051,0.2554,0.4411,0.1465,0.0,0.0,0.0,0.0,0.0,0.0
553-08-2,pa_h3n2,1,0,0.9834,0.9982,0.9939,0.9805,0.0901,0.0121,0.0,0.0,0.0,0.0,0.0,0.0
555-30-6,pa_h3n2,1,0,0.6014,0.1195,0.7691,0.8962,0.7275,0.7025,0.0,0.0,0.0,0.0,0.0,0.0
5593-20-4,pa_h3n2,1,0,0.5811,0.7626,0.4084,0.1807,0.0013,0.005,0.0,0.0,0.0,0.0,0.0,0.0
56-85-9,pa_h3n2,1,0,0.4077,0.116,0.1628,0.2266,0.7324,0.6797,0.0,0.0,0.0,0.0,0.0,0.0
56180-94-0,pa_h3n2,1,0,0.9047,0.4136,0.361,0.6677,0.5964,0.5278,0.0,0.0,0.0,0.0,0.0,0.0
56211-40-6,pa_h3n2,1,0,0.6737,0.9298,0.791,0.9525,0.7888,0.9726,0.0,0.0,0.0,0.0,0.0,0.0
56296-78-7,pa_h3n2,1,0,0.2049,0.1414,0.9903,0.9615,0.8629,0.7467,0.0,0.0,0.0,0.0,0.0,0.0
57-41-0,pa_h3n2,1,0,0.4741,0.9542,0.6753,0.3252,0.7661,0.8395,0.0,0.0,0.0,0.0,0.0,0.0
57-66-9,pa_h3n2,1,0,0.8457,0.9545,0.424,0.6699,0.397,0.3874,0.0,0.0,0.0,0.0,0.0,0.0
57-68-1,pa_h3n2,1,0,0.1309,0.1975,0.6257,0.5941,0.6124,0.2749,0.0,0.0,0.0,0.0,0.0,0.0
57248-88-1,pa_h3n2,1,0,0.9987,0.9552,0.9979,0.9804,0.6981,0.209,0.0,0.0,0.0,0.0,0.0,0.0
57808-65-8,pa_h3n2,1,0,0.7835,0.9978,0.4075,0.1384,0.4962,0.4747,0.0,0.0,0.0,0.0,0.0,0.0
57852-57-0,pa_h3n2,1,0,0.5866,0.9205,0.1361,0.4534,0.7423,0.8666,0.0,0.0,0.0,0.0,0.0,0.0
5786-21-0,pa_h3n2,1,0,0.7926,0.8831,0.9009,0.9651,0.0319,0.0672,0.0,0.0,0.0,0.0,0.0,0.0
58-32-2,pa_h3n2,1,0,0.6254,0.4847,0.7984,0.8544,0.1674,0.0954,0.0,0.0,0.0,0.0,0.0,0.0
58-56-0,pa_h3n2,1,0,0.6284,0.0848,0.5297,0.3093,0.072,0.1062,0.0,0.0,0.0,0.0,0.0,0.0
58-61-7,pa_h3n2,1,0,0.0293,0.1316,0.1338,0.0561,0.536,0.3457,0.0,0.0,0.0,0.0,0.0,0.0
58-96-8,pa_h3n2,1,0,0.8725,0.2425,0.5514,0.3164,0.5186,0.3783,0.0,0.0,0.0,0.0,0.0,0.0
58579-51-4,pa_h3n2,1,0,0.9882,0.7567,0.9423,0.9906,0.0765,0.042,0.0,0.0,0.0,0.0,0.0,0.0
5874-97-5,pa_h3n2,1,0,0.9745,0.9409,0.9877,0.9956,0.4278,0.5285,0.0,0.0,0.0,0.0,0.0,0.0
59-05-2,pa_h3n2,1,0,0.8671,0.8523,0.3959,0.3559,0.7174,0.7173,0.0,0.0,0.0,0.0,0.0,0.0
59-67-6,pa_h3n2,1,0,0.1378,0.083,0.0393,0.1292,0.6532,0.4139,0.0,0.0,0.0,0.0,0.0,0.0
59-87-0,pa_h3n2,1,0,0.9111,0.9772,0.999,0.9884,0.2536,0.0747,0.0,0.0,0.0,0.0,0.0,0.0
590-63-6,pa_h3n2,1,0,0.9778,0.9664,0.9927,0.8879,0.9938,0.9673,0.0,0.0,0.0,0.0,0.0,0.0
595-33-5,pa_h3n2,1,0,0.0677,0.78,0.5436,0.8195,0.4105,0.3438,0.0,0.0,0.0,0.0,0.0,0.0
60-32-2,pa_h3n2,1,0,0.008,0.0381,0.4464,0.1008,0.6479,0.0276,0.0,0.0,0.0,0.0,0.0,0.0
60-56-0,pa_h3n2,1,0,0.8931,0.7813,0.9191,0.9876,0.6608,0.6804,0.0,0.0,0.0,0.0,0.0,0.0
6018-19-5,pa_h3n2,1,0,0.8902,0.9704,0.6491,0.6103,0.7724,0.4674,0.0,0.0,0.0,0.0,0.0,0.0
603-50-9,pa_h3n2,1,0,0.216,0.2841,0.484,0.7028,0.2359,0.2754,0.0,0.0,0.0,0.0,0.0,0.0
61-16-5,pa_h3n2,1,0,0.4037,0.1894,0.1103,0.2889,0.1956,0.5768,0.0,0.0,0.0,0.0,0.0,0.0
61-76-7,pa_h3n2,1,0,0.9038,0.9161,0.721,0.6225,0.4853,0.4821,0.0,0.0,0.0,0.0,0.0,0.0
61318-91-0,pa_h3n2,1,0,0.3503,0.267,0.1673,0.7662,0.1453,0.0866,0.0,0.0,0.0,0.0,0.0,0.0
61718-82-9,pa_h3n2,1,0,0.4544,0.8406,0.2619,0.296,0.9163,0.6035,0.0,0.0,0.0,0.0,0.0,0.0
61825-94-3,pa_h3n2,1,0,0.7619,0.9845,0.9062,0.9797,0.2855,0.1888,0.0,0.0,0.0,0.0,0.0,0.0
62-31-7,pa_h3n2,1,0,0.9929,0.9775,0.3212,0.1206,0.5937,0.7274,0.0,0.0,0.0,0.0,0.0,0.0
62-97-5,pa_h3n2,1,0,0.1493,0.6993,0.2558,0.6038,0.6026,0.8763,0.0,0.0,0.0,0.0,0.0,0.0
62013-04-1,pa_h3n2,1,0,0.6493,0.8957,0.6143,0.6646,0.1538,0.5541,0.0,0.0,0.0,0.0,0.0,0.0
624-49-7,pa_h3n2,1,0,0.6421,0.69,0.9437,0.3522,0.3123,0.2346,0.0,0.0,0.0,0.0,0.0,0.0
62571-86-2,pa_h3n2,1,0,0.4116,0.2869,0.9833,0.8771,0.2801,0.2766,0.0,0.0,0.0,0.0,0.0,0.0
62893-19-0,pa_h3n2,1,0,0.1186,0.5412,0.1497,0.0925,0.4204,0.9955,0.0,0.0,0.0,0.0,0.0,0.0
63-45-6,pa_h3n2,1,0,0.1177,0.0679,0.4195,0.0431,0.4028,0.0121,0.0,0.0,0.0,0.0,0.0,0.0
63-74-1,pa_h3n2,1,0,0.4953,0.1228,0.1524,0.0757,0.5652,0.028,0.0,0.0,0.0,0.0,0.0,0.0
63-92-3,pa_h3n2,1,0,0.64,0.3597,0.8526,0.8445,0.4291,0.4132,0.0,0.0,0.0,0.0,0.0,0.0
635728-49-3,pa_h3n2,1,0,0.2175,0.2439,0.9252,0.6911,0.8223,0.3815,0.0,0.0,0.0,0.0,0.0,0.0
63659-19-8,pa_h3n2,1,0,0.0405,0.344,0.0645,0.1919,0.3083,0.322,0.0,0.0,0.0,0.0,0.0,0.0
64-75-5,pa_h3n2,1,0,0.8255,0.809,0.1435,0.5736,0.7314,0.4237,0.0,0.0,0.0,0.0,0.0,0.0
64-77-7,pa_h3n2,1,0,0.7477,0.318,0.7063,0.9824,0.2286,0.0652,0.0,0.0,0.0,0.0,0.0,0.0
641571-10-0,pa_h3n2,1,0,0.7995,0.9352,0.4022,0.1559,0.7004,0.4256,0.0,0.0,0.0,0.0,0.0,0.0
64228-81-5,pa_h3n2,1,0,0.6605,0.9873,0.538,0.7547,0.3787,0.5012,0.0,0.0,0.0,0.0,0.0,0.0
64461-82-1,pa_h3n2,1,0,0.664,0.8528,0.1181,0.0622,0.9285,0.6814,0.0,0.0,0.0,0.0,0.0,0.0
645-05-6,pa_h3n2,1,0,0.8549,0.5086,0.6811,0.5127,0.3947,0.0322,0.0,0.0,0.0,0.0,0.0,0.0
64872-77-1,pa_h3n2,1,0,0.9694,0.8067,0.8211,0.6098,0.5517,0.4358,0.0,0.0,0.0,0.0,0.0,0.0
6493-05-6,pa_h3n2,1,0,0.9901,0.7465,0.8772,0.8477,0.2174,0.6547,0.0,0.0,0.0,0.0,0.0,0.0
65-28-1,pa_h3n2,1,0,0.0894,0.2579,0.1768,0.3619,0.2839,0.6641,0.0,0.0,0.0,0.0,0.0,0.0
65-29-2,pa_h3n2,1,0,0.9943,0.9735,0.4568,0.7237,0.0882,0.1462,0.0,0.0,0.0,0.0,0.0,0.0
65277-42-1,pa_h3n2,1,0,0.5919,0.6207,0.2807,0.6071,0.6929,0.6911,0.0,0.0,0.0,0.0,0.0,0.0
65473-14-5,pa_h3n2,1,0,0.9847,0.9053,0.824,0.9588,0.0184,0.0219,0.0,0.0,0.0,0.0,0.0,0.0
65928-58-7,pa_h3n2,1,0,0.8026,0.8159,0.4198,0.3935,0.2214,0.0705,0.0,0.0,0.0,0.0,0.0,0.0
66085-59-4,pa_h3n2,1,0,0.1364,0.9051,0.9743,0.821,0.6703,0.8822,0.0,0.0,0.0,0.0,0.0,0.0
66104-23-2,pa_h3n2,1,0,0.8638,0.8047,0.1684,0.3972,0.2528,0.0424,0.0,0.0,0.0,0.0,0.0,0.0
66357-59-3,pa_h3n2,1,0,0.9055,0.7222,0.5784,0.6381,0.7726,0.7896,0.0,0.0,0.0,0.0,0.0,0.0
67-03-8,pa_h3n2,1,0,0.9948,0.9036,0.997,0.9718,0.2131,0.5652,0.0,0.0,0.0,0.0,0.0,0.0
67-48-1,pa_h3n2,1,0,0.3973,0.8527,0.38,0.5662,0.8234,0.7504,0.0,0.0,0.0,0.0,0.0,0.0
67-73-2,pa_h3n2,1,0,0.8887,0.8952,0.7297,0.9807,0.6544,0.7534,0.0,0.0,0.0,0.0,0.0,0.0
67-92-5,pa_h3n2,1,0,0.4716,0.4716,0.4639,0.8073,0.1149,0.0889,0.0,0.0,0.0,0.0,0.0,0.0
68-19-9,pa_h3n2,1,0,0.9449,0.9802,0.9626,0.5306,0.3044,0.196,0.0,0.0,0.0,0.0,0.0,0.0
68-35-9,pa_h3n2,1,0,0.3277,0.4568,0.2642,0.0902,0.2073,0.1557,0.0,0.0,0.0,0.0,0.0,0.0
68-41-7,pa_h3n2,1,0,0.7037,0.8126,0.2049,0.5041,0.1222,0.063,0.0,0.0,0.0,0.0,0.0,0.0
68291-97-4,pa_h3n2,1,0,0.9625,0.9861,0.7257,0.4683,0.1136,0.0853,0.0,0.0,0.0,0.0,0.0,0.0
68373-14-8,pa_h3n2,1,0,0.1586,0.1154,0.1334,0.0666,0.2832,0.1472,0.0,0.0,0.0,0.0,0.0,0.0
697761-98-1,pa_h3n2,1,0,0.3763,0.2338,0.6475,0.4082,0.1869,0.9221,0.0,0.0,0.0,0.0,0.0,0.0
70024-40-7,pa_h3n2,1,0,0.4471,0.1818,0.2682,0.8281,0.8903,0.9229,0.0,0.0,0.0,0.0,0.0,0.0
70458-96-7,pa_h3n2,1,0,0.7635,0.4576,0.3181,0.269,0.6458,0.2683,0.0,0.0,0.0,0.0,0.0,0.0
70476-82-3,pa_h3n2,1,0,0.3355,0.5547,0.3517,0.6531,0.5156,0.8855,0.0,0.0,0.0,0.0,0.0,0.0
7081-44-9,pa_h3n2,1,0,0.7658,0.1924,0.4407,0.7609,0.8508,0.7108,0.0,0.0,0.0,0.0,0.0,0.0
7081-53-0,pa_h3n2,1,0,0.0561,0.4868,0.8845,0.7999,0.0924,0.2411,0.0,0.0,0.0,0.0,0.0,0.0
71-58-9,pa_h3n2,1,0,0.2911,0.947,0.5173,0.5463,0.4176,0.9162,0.0,0.0,0.0,0.0,0.0,0.0
71675-85-9,pa_h3n2,1,0,0.8834,0.3097,0.6773,0.9206,0.857,0.3305,0.0,0.0,0.0,0.0,0.0,0.0
72-14-0,pa_h3n2,1,0,0.8551,0.7849,0.5938,0.7326,0.6966,0.851,0.0,0.0,0.0,0.0,0.0,0.0
72-33-3,pa_h3n2,1,0,0.8834,0.9627,0.9005,0.9868,0.1271,0.2567,0.0,0.0,0.0,0.0,0.0,0.0
721-50-6,pa_h3n2,1,0,0.0952,0.0111,0.0256,0.0331,0.6682,0.8985,0.0,0.0,0.0,0.0,0.0,0.0
723-46-6,pa_h3n2,1,0,0.74,0.3495,0.3087,0.1303,0.0627,0.1205,0.0,0.0,0.0,0.0,0.0,0.0
72432-03-2,pa_h3n2,1,0,0.0639,0.1126,0.7032,0.7434,0.403,0.6602,0.0,0.0,0.0,0.0,0.0,0.0
72559-06-9,pa_h3n2,1,0,0.6251,0.1554,0.0441,0.0332,0.0705,0.0112,0.0,0.0,0.0,0.0,0.0,0.0
7279-75-6,pa_h3n2,1,0,0.5513,0.2194,0.4081,0.0937,0.4156,0.6043,0.0,0.0,0.0,0.0,0.0,0.0
73590-58-6,pa_h3n2,1,0,0.8871,0.4284,0.9142,0.9802,0.6224,0.8168,0.0,0.0,0.0,0.0,0.0,0.0
738-70-5,pa_h3n2,1,0,0.6626,0.4779,0.9644,0.5308,0.7054,0.1212,0.0,0.0,0.0,0.0,0.0,0.0
73816-42-9,pa_h3n2,1,0,0.5238,0.2244,0.1603,0.0344,0.3068,0.5663,0.0,0.0,0.0,0.0,0.0,0.0
73963-72-1,pa_h3n2,1,0,0.3212,0.449,0.8971,0.7314,0.7503,0.5205,0.0,0.0,0.0,0.0,0.0,0.0
74011-58-8,pa_h3n2,1,0,0.3771,0.6843,0.3996,0.4213,0.4943,0.2392,0.0,0.0,0.0,0.0,0.0,0.0
745-65-3,pa_h3n2,1,0,0.0055,0.2746,0.0845,0.3277,0.0908,0.2242,0.0,0.0,0.0,0.0,0.0,0.0
74863-84-6,pa_h3n2,1,0,0.3998,0.771,0.2459,0.4396,0.7299,0.2934,0.0,0.0,0.0,0.0,0.0,0.0
753498-25-8,pa_h3n2,1,0,0.1082,0.932,0.9979,0.8828,0.3306,0.6817,0.0,0.0,0.0,0.0,0.0,0.0
75607-67-9,pa_h3n2,1,0,0.939,0.8804,0.8662,0.7926,0.0083,0.0944,0.0,0.0,0.0,0.0,0.0,0.0
75695-93-1,pa_h3n2,1,0,0.9927,0.9611,0.9986,0.9515,0.6072,0.5954,0.0,0.0,0.0,0.0,0.0,0.0
75706-12-6,pa_h3n2,1,0,0.1606,0.3119,0.0625,0.0568,0.4988,0.5728,0.0,0.0,0.0,0.0,0.0,0.0
76-90-4,pa_h3n2,1,0,0.0179,0.0015,0.4548,0.3892,0.7928,0.9075,0.0,0.0,0.0,0.0,0.0,0.0
7681-93-8,pa_h3n2,1,0,0.6943,0.4127,0.7993,0.7495,0.6022,0.641,0.0,0.0,0.0,0.0,0.0,0.0
76824-35-6,pa_h3n2,1,0,0.2137,0.685,0.5334,0.947,0.1088,0.1906,0.0,0.0,0.0,0.0,0.0,0.0
