id,smiles,source
Z352337150,C[C@H](NC(=O)NCc1ccc(S(N)(=O)=O)cc1)c1cccc[nH+]1,Enamine
Z3367445235,CC(C)[C@@H](O)CC(=O)N[C@@H]1C[C@@H](O)[C@@H](O)C1,Enamine
Z9353381196,O=C1CC[C@H](N2Cc3cc(CNC(=O)[C@@H]4NCCC[C@@H]4c4ccccc4)ccc3C2=O)C(=O)N1,Enamine
Z4147317839,CNC(=O)NCCCNC(=O)N1CCCN(C)c2cc[nH+]cc21,Enamine
Z2845096542,OC[C@@H]1CCC[N@H+]1Cc1cn([C@@H]2Cc3ccccc3[C@H]2O)nn1,Enamine
Z5108695175,CC[C@@H](Oc1cccc(B(O)O)c1C=O)c1ncn[nH]1,Enamine
Z9082261163,C[NH+](C)C[C@@H](O)CC(=O)N1CCN(C(=O)C2CC(F)(F)C2)[C@@H](c2cn[nH]c2)C1,Enamine
Z1089995360,C/[NH+]=C(\N)NCCc1ccc(S(N)(=O)=O)cc1,Enamine
Z2242908422,C[C@@H]1C[NH2+]CCN1C(=O)c1ccc(CNC(N)=O)cc1,Enamine
Z8806638859,Cc1cn[nH]c1CCNc1nc(C)c2nc(N)sc2n1,Enamine
Z2767913289,Cn1cc(C[N@@H+]2CC[C@H](O)C2)c(C(=O)NCc2ccc3cc[nH]c3n2)n1,Enamine
Z3689788320,O=C(NC[C@]1(O)C[C@H](C(=O)[O-])C1)[C@@H]1C[C@@H](O)C[NH2+]1,Enamine
Z9401611284,O=C([O-])c1n[nH]cc1CNc1[nH+]ccc2occc12,Enamine
Z3687117882,C[C@@H]1COC[C@@](CO)(CNC(=O)c2ccc3c(c2)NC(=O)CC3)[N@H+]1C,Enamine
Z167222174,C[N@H+]1CCN(C(=O)c2ccc(CNC(N)=O)cc2)[C@H](c2ccccc2)C1,Enamine
Z18832720,COc1cc(N)c(Cl)cc1C(=O)O[C@@H](C)C(N)=O,Enamine
Z1578757540,NC(=O)Nc1cccc([N-]S(=O)(=O)c2ccc3c(c2)CCCO3)c1,Enamine
Z3896808347,O=C([O-])CCCCNc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,Enamine
Z3756837056,C=CC(=O)Nc1cc(C(=O)N[C@@H]2CC[N@H+]3CCCC[C@H]23)ccc1O,Enamine
Z9064748000,O=C(/C=C\CO)NC[C@H]1CN(C(=O)c2cc3n[n-]nc3cc2F)C[C@H]1O,Enamine
Z3516994069,O=C(NCc1cc(O[C@H]2CC[NH2+]C2)ccn1)[C@H](O)c1ccc(F)c(Cl)c1F,Enamine
Z4034635154,CC[C@@H](C(N)=O)[N@H+]1CC[C@@H](NC(=O)C(C)(C)C[NH+]2CCOCC2)C(C)(C)C1,Enamine
Z1759943754,CC(=O)NCc1cc(O[C@@H]2CC[N@H+](C[C@@H](O)c3ccc(C)cc3)C2)cc[nH+]1,Enamine
Z8990656765,CCOC(=O)c1snc(C(N)=O)c1NCc1c[nH+]cn1C,Enamine
Z3610207411,Cn1cc(C(=O)N2CCC3(CC2)C(=O)NC[N@@H+]3C)[nH]c1=O,Enamine
Z8803902725,Cc1cc(C(=O)[O-])ccc1S(=O)(=O)N1CC(O)(c2cc[nH]n2)C1,Enamine
Z9061998788,Cc1nc2c(c(C)nn2C)c(C)c1CC(=O)N[C@H](C)C1(O)CN(C(=O)/C=C\c2ncc[nH]2)C1,Enamine
Z826466968,CS(=O)(=O)[N-]c1ccc(CNC(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)cc1,Enamine
Z2362219144,O=C(Nc1cc2c(cc1Cl)OCO2)N[C@H]1CC[C@@H](C(=O)[O-])CC1,Enamine
Z7109777428,Nc1nc2[nH]ccc2c(NCC2(C(=O)[O-])CC2)[nH+]1,Enamine
Z4186500982,C[C@H](O)C(F)(F)C(=O)N[C@H]1C[C@](O)(C2(O)CCC2)C1,Enamine
Z2228178219,C[C@@H](c1ccccc1)[C@H](NC(=O)/C=C\c1ccc(S(N)(=O)=O)cc1)C(N)=O,Enamine
Z9149113993,COc1ccc2ccc[nH+]c2c1CNC(=O)COc1ccc(C=O)c(B(O)O)c1,Enamine
Z9354138035,COC[C@@H]1C[N@H+](C[C@@H](O)COc2ccc(C(=O)[O-])cc2OC)CC(C)(C)O1,Enamine
Z6291511635,CNc1cncc(C(=O)N[C@@H](C)c2n[nH]c(N)n2)c1,Enamine
Z9463118303,Cc1c(O)ccc2c(CNC[C@H](C)O)cc(=O)oc12,Enamine
Z2444608038,Nc1nc2c(c(N3CC(C(=O)[O-])C3)[nH+]1)CCCC2,Enamine
Z2058562149,C[NH+]1CCN(C(=O)CCN2CCC[C@](O)(C(N)=O)C2)CC1,Enamine
Z5876088155,CN(Cc1n[nH]c(N)n1)C(=O)C[C@@H]1CCC(=O)NC1,Enamine
Z8886117720,NC(=O)Nc1cc(NCC(=O)NCCc2cccs2)ccc1F,Enamine
Z1341761879,O=S(=O)([N-]c1cccc2[nH]cnc12)c1c[nH+]c[nH]1,Enamine
Z2752948681,CC[C@@H](C)[N@@H+](C)CCNC(=O)N1C[C@H](C(N)=O)[C@@H](C(N)=O)C1,Enamine
Z9178356358,OB(O)c1ccc(OC(F)(F)C[NH2+]Cc2cc(C(F)F)no2)cc1,Enamine
Z8124273133,C#CCCOCC(=O)N1CCSC[C@@H]1CCNC(=O)[C@H](O)CC#C,Enamine
Z8185378067,NC(=O)c1[nH]ncc1NC(=O)[C@@H]1CCCC[NH2+]C1,Enamine
Z166724508,NS(=O)(=O)c1ccc(CNC(=O)Nc2cccnc2)cc1,Enamine
Z2483459924,C[C@H]1C[N@H+](C[C@@H](O)COc2ccc(C(=O)[O-])cc2)C2(CCC2)CO1,Enamine
Z6440632261,[NH3+]Cc1cccc(C(=O)N2CCNC[C@H](O)C2)n1,Enamine
Z1269654344,C[C@@H]1C[C@H]([N@@H+]2CCC[C@H](c3cc(C(N)=O)[nH]n3)C2)C(=O)O1,Enamine
Z3364712232,C[C@@](O)(C[NH3+])C[N@@H+]1CCc2cc(N)ccc2C1,Enamine
Z226247644,NC(=O)CCSc1nnc(-c2ccc[nH]2)o1,Enamine
Z3268509868,Nc1cccc(CNC(=O)c2ccc3c(c2)[nH]c(=O)n3CC2CC2)[nH+]1,Enamine
Z4497428757,CC(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H]1C[C@H]2C[C@@H](C(N)=O)C[C@H]21,Enamine
Z5865339735,C[C@H](NC(=O)Nc1ccc2nc[nH]c(=O)c2c1)c1ccc[nH]1,Enamine
Z7745271505,N[C@@H](Cc1ccc([O-])c(F)c1)C(=O)N[C@H]1CCN(C2CC[NH2+]CC2)C1=O,Enamine
Z9317944871,O=C([O-])C[C@H]1CO[C@@H](CNc2nc3[nH]ncc3c(=O)[nH]2)C1,Enamine
Z8263166299,Cc1cccc([C@@H](O)C(=O)Nc2ccc3[nH]c(CN)nc3c2)c1,Enamine
Z5279174333,Nc1nc(NC[C@@H]2CC[C@]3(CO2)C[C@@H](O)C3)c2c([nH+]1)CCCC2,Enamine
Z2863938379,CC(C)c1cc(NC[C@@H](O)c2cnc[nH]2)nc[nH+]1,Enamine
Z49600471,Cc1ncc(CO)c(/C=N/Nc2ccc(Cl)c(C(=O)[O-])c2)c1[O-],Enamine
Z7158514198,CCc1nnc([C@H](C)Oc2ccc(B(O)O)c(C=O)c2)[nH]1,Enamine
Z9056253980,Nc1[nH]ncc1-c1nnc2n1CCN(C(=O)C(F)(F)[C@H]([O-])c1ccccc1)C2,Enamine
Z1127603682,C#Cc1cccc(N/C(N)=[NH+]/CCc2nc(CC)c(C)s2)c1,Enamine
Z45614099,NS(=O)(=O)c1ccc([N-]S(=O)(=O)c2ccc(O)c([N+](=O)[O-])c2)cc1,Enamine
Z1409892276,O=C([C@H]1CCCc2n[nH]cc21)N1CCC(Nc2cccn[nH+]2)CC1,Enamine
Z1759005773,C[N@H+](CC(N)=O)C[C@H]1CN(Cc2cccc3c[nH]nc23)CCO1,Enamine
Z4414834766,Nc1nc(OCC(F)(F)F)c(-c2cccc(C[N@H+]3C[C@H](O)C3)c2)c[nH+]1,Enamine
Z8787710159,O=C([O-])c1coc(NC[C@H](O)c2ccc(OCC(F)(F)F)cc2)n1,Enamine
Z5352447655,O=C([O-])C[C@H]1CN(c2ncnc3[nH]c4cc(F)ccc4c23)C[C@H](CO)O1,Enamine
Z2867534393,O=C(NC[C@@H]1CC[C@H](O)C1)c1cc(B(O)O)ccc1F,Enamine
Z5469858669,COC(=O)[C@@H](Cc1c[nH]c[nH+]1)NC(=O)[C@H](C)[N@H+]1CC[C@H](O)CC1,Enamine
Z1134138338,Cc1cc(N(C)CCCc2n[nH]c(N)c2C#N)nc(-c2ccccn2)[nH+]1,Enamine
Z8263168775,C#Cc1cn[nH]c1C(=O)Nc1cc(S(=O)(=O)[N-]c2ccccc2Cl)ccc1N,Enamine
Z56911455,COc1cc([C@@H]2C(C#N)=C(SCC(N)=O)NC3=CCCC([O-])=C32)ccc1O,Enamine
Z5027903451,COC(=O)[C@@H]1c2cccc(C)c2CC[N@H+]1Cc1cc([O-])n2nc(N)nc2n1,Enamine
Z2654580473,COC(=O)[C@@H]1c2ccccc2CC[N@H+]1Cc1cc([O-])n2nc(N)nc2n1,Enamine
Z4461545174,O=C(NCc1ccc(C[N@H+]2CC[C@@H](O)C2)cc1)N[C@H]1CC[N@@H+](Cc2ccccc2)C1,Enamine
Z2751991970,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,Enamine
Z281787466,O=C(NCc1ccc(CN2CCOCC2)cc1)NCc1ccc(C[NH+]2CCOCC2)cc1,Enamine
Z4327123871,Cc1[nH]c2ccccc2c1[C@@H]1CCN(C(=O)[C@@H](O)Cc2[nH]c[nH+]c2C)C1,Enamine
Z3506253396,C[N@@H+]1CCO[C@H](c2cccc(-c3nn(CCO)c4ncnc([O-])c34)c2)C1,Enamine
Z1455181223,NC(=O)N[C@H](CC(=O)N1CCC[C@H]1C(=O)[O-])c1cccc(Oc2ccccc2)c1,Enamine
Z3381814284,COc1ccccc1[C@H](CNC(=O)C1(C2(O)CNC2)CCC1)[NH+]1CCCCC1,Enamine
Z7611610261,O=C(C(=O)N1CC[C@@H](Cc2cccc[nH+]2)C1)N1CCC(O)(c2ccn[nH]2)CC1,Enamine
Z648352642,CC(=O)Nc1ccc(OC[C@@H](O)C[N@H+](C)CCO)cc1,Enamine
Z276550286,O=C(CCCCCN1C(=O)c2ccccc2C1=O)Nc1nc2c(ncn2[C@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,Enamine
Z8768961638,O=C1C[N@H+](Cc2ccc(OCCO)cc2)CCNS(=O)(=O)CCN1,Enamine
Z8843570397,Nc1ccc(S(=O)(=O)N[C@H]2CC[N@@H+](C3CC3)CC2)cc1N,Enamine
Z5741780734,Nc1nc(CCNC(=O)[C@@H]([NH3+])Cc2cc3cc(Br)ccc3o2)n[nH]1,Enamine
Z730752640,NC(=O)c1ccc(S(=O)(=O)[N-]c2ccc3[nH]c(-c4ccccc4Cl)nc3c2)cc1,Enamine
Z2680492013,N[C@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-],Enamine
Z737944242,NC(=O)Nc1cccc([N-]S(=O)(=O)c2csc(C(=O)[O-])c2)c1,Enamine
Z733956992,CC(C)N/C([O-])=C(\C#N)C(=O)c1cccc(NC(=O)NC2CC2)c1,Enamine
Z763692240,C[C@H](CC(=O)[O-])NC(=O)Nc1cccc(S(N)(=O)=O)c1,Enamine
Z2941715685,C[C@H]1CC[N@@H+](CCCCNC(=O)c2nc(N)c3[nH]cnc3n2)CC1,Enamine
Z1730025680,COc1ccc(S(=O)(=O)Nc2cccc3cc[nH]c23)cc1[C@@]1(C)NC(=O)NC1=O,Enamine
Z9248243870,COc1c(C[N@@H+]2CCC[C@H]2c2ccc(C(=O)[O-])s2)ccc2[nH]ccc12,Enamine
Z1741982135,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,Enamine
Z57239780,CCOc1cc([C@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@H]2C(=O)c2ccc(Cl)cc2)ccc1O,Enamine
Z9332641168,C[N@@H+]1C[C@H]2C[C@]1(CNC(=O)[C@H](Cc1c[nH]c[nH+]1)NC(=O)c1c[nH+]cc([O-])c1)C2,Enamine
Z2941715107,Cc1cc(N2CC[C@H](c3cc(=O)[nH]c(N)n3)C2)nc(C2CCC2)[nH+]1,Enamine
Z2170607868,Cc1cn[nH]c1CNc1ccc2c(c1)N(C(N)=O)CC2,Enamine
Z855881080,Cc1ccc(NC(=O)NCc2cccc(OCC[NH+]3CCOCC3)c2)cc1F,Enamine
Z8333357203,NC(=O)C(=O)NCC[C@@]12CC[C@@H](C1)N(C(=O)[C@H](O)C1CCC1)C2,Enamine
Z6326498713,NC(=O)C1(C(=O)N[C@H]2CC[N@@H+](CCn3cccn3)C[C@@H]2O)CC1,Enamine
Z9362249683,Cc1nc(=O)c(C#N)c(NCc2nc3c(OCC[NH+](C)C)cccc3[nH]2)[nH]1,Enamine
Z9101473963,Cc1nc(N[C@@]2(CO)C[C@H]3OCCC[C@@H]32)sc1S([NH-])(=O)=O,Enamine
Z1763217502,NC(=O)CN1C[C@@H](F)C[C@H]1CNC(=O)c1cc(Cl)c[nH]1,Enamine
Z361359820,NC(=O)NCCC(=O)NC[C@@H]([C@@H]1CCOC1)[NH+]1CCOCC1,Enamine
Z2940336885,CN(CCCO)C(=O)[C@@H]([NH3+])Cc1c[nH]c[nH+]1,Enamine
Z5027903616,COC(=O)[C@H]1C[C@@H](O)CN1Cc1cc([O-])n2nc(N)nc2n1,Enamine
Z3044142497,NC(=O)[C@H]1C[C@H]2C[C@@H]([NH2+]C[C@@H](O)c3cc4ccccc4o3)[C@H]2C1,Enamine
Z1306936732,COC(C)(C)C[C@@H](C)NC(=O)NCc1ccc([O-])c(F)c1,Enamine
Z2861550315,O[C@@H]1C[C@@H](Nc2ncnc3[nH]c4ccccc4c23)C[C@@H]1O,Enamine
Z9510874275,COC(=O)c1c(N)cc(OC)cc1-c1cccc([C@@H](O)C(N)=O)c1,Enamine
Z9061762559,CNC(=O)NCC(=O)N1CCN(C(=O)[C@H](C[NH+](C)C)C(C)C)C[C@@H](O)C1,Enamine
Z327295784,Nc1nc(Cl)cc(N2CCC(C(=O)[O-])CC2)[nH+]1,Enamine
Z49612342,CNC(=S)N/N=C\c1cccc(/C=N/NC(=S)NC)c1,Enamine
Z5129505948,C[C@H](C[C@@H](C)NC(=O)C1(S(N)(=O)=O)CCC1)NC(=O)c1ccc(S(N)(=O)=O)o1,Enamine
Z5349703404,COC(=O)c1[nH]c(C)cc1NC(=O)c1cc(C)cc(C(N)=O)c1,Enamine
Z218347988,C[C@@H]1CCC[N@H+](Cc2csc(NC(=O)CCNC(=O)NCc3ccccc3)n2)C1,Enamine
Z2845096667,O[C@@H]1c2ccccc2C[C@H]1n1cc(C[NH+]2CCNCC2)nn1,Enamine
Z2406174605,COc1ccn2c(C(=O)N3CCC[C@@H](CNS(N)(=O)=O)C3)c[nH+]c2c1,Enamine
Z1730011841,CN1Cc2cc([N-]S(=O)(=O)c3ccc(S(=O)(=O)NC4CC4)cc3)ccc2NC1=O,Enamine
Z336633572,C[NH+](C)Cc1ccc(CNC(=O)NCc2ccc3c(c2)OCO3)cc1,Enamine
Z8880398685,[NH3+][C@H]1CCCC[C@H]1n1cc(CCn2c(=O)[nH][nH]c2=O)nn1,Enamine
Z9112649249,CCc1nc(NCCCc2n[nH]c(N)c2C#N)nc(NCC2=CC[N@H+](C)CC2)n1,Enamine
Z8824171105,C[N@H+]1CC[C@@](C)(C(=O)N2CCc3n[nH]c(CNC(=O)CC4=CCCCC4)c3C2)C1,Enamine
Z2362284079,Cc1nn(C)c(C)c1[C@H](NC(=O)Nc1cccc(CCC(=O)[O-])c1)C(F)(F)F,Enamine
Z2582964088,Cc1cc(N2CC[C@H](c3cc(O)[nH]n3)C2)nc(C)[nH+]1,Enamine
Z1270618020,COC(=O)Cn1cc(S(=O)(=O)[N-]c2ccc(C(N)=O)cc2)cn1,Enamine
Z1934618663,NC(=O)[C@H](c1ccccc1)[N@@H+]1CC[C@@H](Oc2cc[nH+]cc2)C1,Enamine
Z4205206739,Oc1ccc2c(c1)OCC[N@@H+](C[C@]1(O)CCNC1)C2,Enamine
Z4743304314,Nc1nc(N)c(CNC[C@@H](O)c2c(Cl)cccc2Cl)c[nH+]1,Enamine
Z48611240,CNc1scc(-c2ccc([O-])c(C(N)=O)c2)[n+]1/N=C\c1c(C)nn(Cc2ccc(F)cc2)c1Cl,Enamine
Z1591029719,C#CCNC(=O)N1CC[N@H+](C[C@@H](C)O)[C@H](CC)C1,Enamine
Z8367872919,CNC(=O)c1cc(Oc2ccc(CNC(=O)Nc3cccc(C[NH3+])c3)cc2)cc[nH+]1,Enamine
Z1836231489,O=C1NCCc2ccc(S(=O)(=O)Nc3ccc([N-]S(=O)(=O)C(F)(F)F)cc3)cc21,Enamine
Z1532867961,Cc1cc(C)n([C@H](C)C(=O)Nc2ccc(O)c(S(N)(=O)=O)c2)[nH+]1,Enamine
Z223451358,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)[N-]c1ccc(S(N)(=O)=O)cc1,Enamine
Z2760936526,CC(C)CN(CC(N)=O)c1ncnc2c1ncn2C(CO)CO,Enamine
Z2960566705,CC1(C(N)=O)CN(C(=O)[C@@H]2CC[C@H](C[NH+]3CCOCC3)O2)C1,Enamine
Z5367231405,NC(=O)[C@H]1C[C@H]1C(=O)N1CCc2c(n[nH]c2CO)C1,Enamine
Z2810752902,CC(C)C[C@@H](CCO)CNC(=O)NC[C@@]1(CO)COCC2(CCC2)[N@@H+]1C,Enamine
Z8820655414,Cc1[nH]c(CC(=O)Nc2cc3cc[nH]c3c[nH+]2)c[nH+]1,Enamine
Z5211131643,Nc1nc(N)c2nc(CN3CC(=O)Nc4ccc(Cl)cc4[C@H]3c3ccccc3F)cnc2[nH+]1,Enamine
Z9094583137,[NH3+][C@]1(CC(=O)Nc2c[nH]nc2C(=O)NC2CC2)CCCS(=O)(=O)C1,Enamine
Z1269647953,Cc1nnc(C[N@@H+]2CCC[C@H](c3cc(C(N)=O)[nH]n3)C2)o1,Enamine
Z8102220700,Nc1cncc(C(=O)N2CCN(C(=O)[C@H](O)Cc3ccccc3)C[C@@H](CO)C2)c1,Enamine
Z1379877204,Nc1nc(Cl)cc(NCCc2nnn[n-]2)[nH+]1,Enamine
Z3300622100,COc1ccc(CNc2nc([C@@H]3CCCO[C@H]3c3[nH+]ccn3C)n[nH]2)cc1,Enamine
Z9196029125,OB(O)c1ccc(C[NH2+][C@H]2CC3(CCCC3)c3ccccc32)nc1,Enamine
Z56940771,COc1ccc(/C=C\C(=O)NNc2nc(C)cc([O-])n2)cc1,Enamine
Z6375470906,C[C@@H](O)CC(=O)Nc1ccc(N)c(S(=O)(=O)[N-]c2ccccc2Cl)c1,Enamine
Z2635044986,CCc1nc(-c2ccccc2NC(=O)[C@H]2CCc3[nH]c[nH+]c3C2)n[nH]1,Enamine
Z8569423998,Nc1[nH+]cc(C(=O)NCC2(c3ccncc3)C[NH2+]C2)c2cc[nH]c12,Enamine
Z56767841,[H]/N=C(N)\[NH+]=C(/N)Nc1ccc(C(=O)[O-])cc1,Enamine
Z281786618,C[C@@H]1NC(=S)N(CCCc2n[nH]c(N)c2C#N)C1=O,Enamine
Z2518331992,CNC(NC)=[NH+]CCOc1cccc(NC(C)=O)c1,Enamine
Z8450099043,C[C@@H](O)C(=O)NC[C@@H]1C[C@@H](O)CN1C(=O)c1ccc2n[n-]nc2c1,Enamine
Z9102524690,NC(=O)c1csc(Cn2cc([C@H]3CCC[C@H]3NCC(=O)Nc3ccccc3F)nn2)n1,Enamine
Z5498205909,Cc1nc(N)c(CN[C@@H](CC(N)=O)C(=O)[O-])c[nH+]1,Enamine
Z8688389688,Cc1ccc(-n2nc(C(=O)N3CC[C@]4(COC(=O)N4)C3)c(CCO)c2[O-])cc1,Enamine
Z8801497163,Nc1nc(NCC(=O)[O-])nc(N[C@H]2CCCOC2)[nH+]1,Enamine
Z8873915931,CC(C)c1c[nH]nc1C(=O)OC[C@]1(O)CC[C@H](C(=O)[O-])CC1,Enamine
Z1760143504,C[N@H+](CC(N)=O)C[C@@H]1CN(C(=O)c2cc(Cl)c[nH]2)CCO1,Enamine
Z5099660846,CC[C@@H](NC(=O)Cn1cnc2c(=O)[nH]c(N)nc21)c1c(C)[nH+]n(C)c1C,Enamine
Z9795001170,Nc1nc(N)nc(CNC(=O)[C@H]2CC23C[NH2+]C3)n1,Enamine
Z7582077637,CS(=O)(=O)[N-]c1ccc(-c2[nH]ncc2C(=O)N[C@H]2CCC(=O)NC2=O)cc1,Enamine
Z56832945,Cc1cc(=O)[nH]c(N/N=C/c2ccc(O)c(O)c2O)n1,Enamine
Z9545758942,COc1cc(B(O)O)c(C=O)cc1OCc1cccc2[nH+]ccn12,Enamine
Z2722579626,CC[C@@H](C(N)=O)[N@H+]1CC[C@@H](CO[C@H]2CC[NH2+]C2)CC1,Enamine
Z8871868393,COc1cc(-c2cc(CC(=O)[O-])ccc2F)[nH+]c(N)n1,Enamine
Z748936434,CN(CC(=O)NCC1(C(N)=O)CCOCC1)c1ncnc2nc[nH]c12,Enamine
Z5177345660,NC(=O)CNC(=O)c1n[nH]cc1NC(=O)c1ccc(Br)c2cn[nH]c12,Enamine
Z2212457351,CN(C[C@@H](O)CNc1ncnc2[nH]ccc12)c1ncnc2[nH]ccc12,Enamine
Z9397448210,O=C(N[C@@]1(CO)CCN(C(=O)c2ccc(C3CC3)o2)C1)c1n[n-]nc1C1CC1,Enamine
Z8789140739,CNS(=O)(=O)c1cnc(N(C)CC(F)(F)C[C@@H](O)CO)nc1,Enamine
Z1313164898,Cc1n[nH]c(C)c1NC(=O)[C@@H]1C[N@H+](Cc2nc(=O)c3ccccc3[nH]2)CCO1,Enamine
Z8917592615,C[C@](N)(CO)c1cccc(-c2ccc(F)c(S(N)(=O)=O)c2)c1,Enamine
Z1759004162,C[N@@H+](CC(N)=O)C[C@@H]1CN(Cc2ccc3c[nH]nc3c2)CCO1,Enamine
Z2465976533,C[N@H+]1CC[C@H](Oc2ccc(CNc3nc(C(=O)[O-])co3)cc2)CC1,Enamine
Z9168005675,COc1ccc2c(CNc3cc(C(=O)[O-])n(C)n3)[nH]nc2c1,Enamine
Z359383098,COc1ccccc1[C@H]1C(C(=O)c2cc(Cl)ccc2O)=C([O-])C(=O)N1CC[NH+](C)C,Enamine
Z3493487804,Nc1cc(-c2cn(CCCO)nn2)cc[nH+]1,Enamine
Z5859924590,c1ccc(Nc2nc(NC[C@@H]3C[NH2+]CCO3)nc3nc[nH]c23)cc1,Enamine
Z807632304,C[C@H](NC(=O)N[C@@H](C)CCc1ccc(Br)cc1)c1cccc(S(N)(=O)=O)c1,Enamine
Z1411627471,C#CCCCCNC(=O)N[C@@H](C)c1cccc(S(N)(=O)=O)c1,Enamine
Z838613390,C[C@H](NC(=O)NCc1ccc(C(=O)N2C[C@H](C)O[C@@H](C)C2)cc1)c1cccc(S(N)(=O)=O)c1,Enamine
Z2976668355,Cc1nc(N[C@H]2CC[C@H](O)[C@H](O)C2)cc[nH+]1,Enamine
Z336635792,C[C@@H](NC(=O)NCCc1ccc2c(c1)OCO2)c1cccc(S(N)(=O)=O)c1,Enamine
Z1497153590,CC[C@H]1CN(S(=O)(=O)c2c[nH]c(C(=O)N3CCCC3)c2)CC[N@@H+]1C[C@H](C)O,Enamine
Z1244258843,O=C(NCc1ccc([O-])c(F)c1)N[C@H](c1ccc2c(c1)OCCO2)C1CC1,Enamine
Z1620512668,C[N@H+]1CC[C@@H]2CCN(C(=O)Nc3cccc(S(N)(=O)=O)c3)[C@@H]2C1,Enamine
Z8102218768,C[NH+](C)Cc1cccc(C(=O)N[C@@]23CCN(C(=O)c4ccc([O-])c(N)[nH+]4)C[C@@H]2C3)c1,Enamine
Z9749679336,CCC[C@@H](O)CCN[C@H](c1cc(Br)cc(OCC(=O)[O-])c1)c1nnnn1C[C@@H](C)O,Enamine
Z4285474684,Cc1onc([O-])c1C(=O)N1CCC2(CC1)C(=O)NC[N@@H+]2C,Enamine
Z356621874,Cc1cccc([C@@H](CC(=O)N/C(C(N)=O)=C(\N)[O-])NC(N)=O)c1,Enamine
Z1269650636,Cc1cnc(C[N@@H+]2CCC[C@H](c3cc(C(N)=O)[nH]n3)C2)o1,Enamine
Z56865159,CCOc1cc([C@@H]2C3=C([O-])CCC=C3Nc3[nH]c(=S)[nH]c(=O)c32)ccc1O,Enamine
Z4888170705,O=C(NCC1=CC[NH2+]CC1)c1cc(=O)[nH]c2c1CCCN2,Enamine
Z2242899754,CC(C)[C@H]([NH3+])C(=O)N1CCC[C@H](CC(N)=O)C1,Enamine
Z2825305269,CN(C)C[C@H]([NH3+])C(=O)N1CCC[C@H](CC(N)=O)C1,Enamine
Z8308734885,Nc1[nH]c(=O)[nH]c(=O)c1C(=O)CN(C1CC1)C1C[NH2+]C1,Enamine
Z2616629521,N#CCCNC(=O)NCc1ccc(N2CCCNC2=O)cc1,Enamine
Z3053254689,C#CC[C@@]1(C(=O)N2C[C@@H](O)[C@@H](O)[C@@H](O)C2)CC=CCC1,Enamine
Z1496794587,Nc1c(Cl)cc(S(=O)(=O)N[C@@H]2CCCC[C@H]2O)cc1Cl,Enamine
Z3248256991,C[C@]1(O)C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,Enamine
Z1071553778,C[C@H](NC(=O)NCc1cccc(C(=O)NCC[NH+](C)C)c1)c1[nH]c2ccccc2[nH+]1,Enamine
Z1269648248,Cc1noc(C[N@@H+]2CCC[C@H](c3cc(C(N)=O)[nH]n3)C2)n1,Enamine
Z4265608481,NC(=O)C1(O)CCN(C[C@H](O)CNc2cccc3ccccc23)CC1,Enamine
Z7991022488,C[N@H+]1CNC(=O)C12CN(c1nc3ccccc3cc1S(=O)(=O)N1CC(C)(C)C[C@@H]1CO)C2,Enamine
Z2752268117,Cc1cc(C)nc(N/C(N)=[NH+]\CCc2ccc(O)c(O)c2)n1,Enamine
Z1675057336,CC(=O)c1cc(O)ccc1[N-]S(=O)(=O)c1ccc(C(N)=O)cc1,Enamine
Z9149085140,C[C@@H]1CCC[N@@H+]([C@@H](C)CNC(=O)COc2ccc(C=O)c(B(O)O)c2)C1,Enamine
Z8458599661,[NH3+]Cc1cn(-c2cccc(CNC(=O)N[C@@H]3COc4ccc(F)cc4C3)c2)nn1,Enamine
Z1541958459,O[C@@H]1CN(c2ncc(Cl)c(N3C[C@@H](O)[C@@H](O)C3)[nH+]2)C[C@@H]1O,Enamine
Z1898151868,COc1n[nH]c(NCc2ccc(OCC[NH+]3CCOCC3)c(Cl)c2)n1,Enamine
Z9359786604,C[C@@H](CNC(=O)c1cc2cc[nH+]cc2[nH]1)[C@]1(O)CCN(C(=O)Cc2cccc(O)c2F)C1,Enamine
Z9579722296,O=C1CC[C@@H](Nc2cccc(NC(=O)[C@H]3CCC[N@H+]3Cc3ccsc3)c2)C(=O)N1,Enamine
Z8607383064,CN(CCc1c[nH]c[nH+]1)C(=O)C[C@@H](NC(=O)[C@H]1CCCc2nn[nH]c21)C1CC1,Enamine
Z2390789322,Cc1c[nH+]cc(CCC(=O)N2CCC[C@@](O)(CC(N)=O)C2)c1,Enamine
Z18451832,COC(=O)c1sc(N)c(C(=O)OC)c1CSc1nnc(N)s1,Enamine
