id,smiles,source
Z1572481585,COC(=O)[C@@H](O)[C@H]1CC[N@H+](Cc2cccc(-c3ccccn3)c2)CC1,Enamine
Z1620948221,Cc1[nH]ncc1[C@H](C)[NH2+]Cc1cccc(-c2ccccn2)c1,Enamine
Z8969017289,O=C([O-])[C@@H]([NH2+]Cc1cccc(-c2ccccn2)c1)c1cccnc1,Enamine
Z1143356282,CC(C)[NH2+]Cc1cccc(-c2ccccn2)c1,Enamine
Z2382138093,Cn1ccnc1[C@@H]1OCC[C@H]1C[NH2+]Cc1cccc(-c2ccccn2)c1,Enamine
Z1754616164,Cc1c([C@H]2OCC[C@@H]2[NH2+]Cc2cccc(-c3ccccn3)c2)cnn1C,Enamine
Z2481957462,O=[S@@]1C[C@@H]2C[C@H]1C[N@H+]2Cc1cccc(-c2ccccn2)c1,Enamine
Z2385450239,O[C@@H]1C[C@H]([NH2+]Cc2cccc(-c3ccccn3)c2)[C@H]1n1cccn1,Enamine
Z2265675262,CS(=O)(=O)C[C@H]1CCCC[N@@H+]1Cc1cccc(-c2ccccn2)c1,Enamine
Z9033470120,O=C([O-])CN1CCC[C@H]([NH2+]Cc2cccc(-c3ccccn3)c2)C1,Enamine
Z1758023061,Cn1nccc1[C@@H]1OCC[C@H]1C[NH2+]Cc1cccc(-c2ccccn2)c1,Enamine
Z7983173701,COc1cc(C[NH3+])cc(-c2ncccc2OC)c1,Enamine
Z3506440285,CN(C)S(=O)(=O)c1ccnc(-c2cccc(C[NH2+]C3CC3)c2)c1,Enamine
Z6142608415,c1ccc(-c2cccc(C[NH2+][C@@H]3COCc4ccccc43)c2)nc1,Enamine
Z3501409079,Fc1cc(C[N@H+]2CCO[C@@]3(CC[NH2+]C3)C2)cc(-c2cccnc2)c1,Enamine
Z3503976453,O[C@H]1CCN(CC[NH2+]Cc2cc(F)cc(-c3cccnc3)c2)C1,Enamine
Z3798392013,CO[C@@H]1CN[C@@H](C[NH2+]Cc2cc(F)cc(-c3cccnc3)c2)C1,Enamine
Z4579713426,CC(C)(C)c1conc1C[NH2+]Cc1cc(F)cc(-c2cccnc2)c1,Enamine
Z9094583150,CS(=O)(=O)c1ccc([C@@H](CO)[NH2+]Cc2cc(-c3ccccc3)ccc2[O-])cc1,Enamine
Z3828151308,O=C([O-])C1CC2(CC[NH+](Cc3cc(-c4ccccc4)ccc3[O-])CC2)C1,Enamine
Z2796690294,COC[C@]1(C(=O)[O-])CC[N@H+](Cc2cc(-c3ccccc3)ccc2[O-])C1,Enamine
Z1003805548,C[C@@H]([NH2+]Cc1cc(-c2ccccc2)ccc1[O-])c1cccnc1,Enamine
Z1003869440,C[C@H](CN1CCCC1=O)[NH2+]Cc1cc(-c2ccccc2)ccc1[O-],Enamine
Z1003809196,O=S1(=O)CC[C@@H]([NH2+]Cc2cc(-c3ccccc3)ccc2[O-])C1,Enamine
Z2353772257,O=C([O-])[C@H]1CC[N@H+](Cc2cc(-c3ccccc3)ccc2[O-])CC1,Enamine
Z9169273719,CN(C)C(=O)c1cccc(-c2cccc3c2CCC[NH2+]C3)c1F,Enamine
Z5594714911,COc1ccc(-c2cn3cc(C)[nH+]c3cc2C)cc1C[NH+](C)C,Enamine
Z3777233323,Cc1cc(-c2cccc(C[N@@H+]3CCC[C@@H](O)C3)c2)cn2c(CO)c[nH+]c12,Enamine
Z8779761073,O=C([O-])C12CCC([NH2+]Cc3ccnc(-c4ccccc4)n3)(CC1)CC2,Enamine
Z5292501320,COc1ccc(-c2c[nH]c3ccncc3c2=O)cc1C[NH+](C)C,Enamine
Z8261360153,O=C([O-])c1cccc2c1CC[N@@H+](Cc1cc(=O)nc(-c3ccccc3)[nH]1)C2,Enamine
Z2330851521,Cc1n[nH]c([C@H]2CC[N@H+](Cc3cc(=O)nc(-c4ccccc4)[nH]3)C2)n1,Enamine
Z7929650051,CCCNC(=O)CN1CC[NH+](Cc2cc(=O)nc(-c3ccccc3)[nH]2)CC1,Enamine
Z2312171108,CCOCC[N@@H+](C)Cc1cc(=O)nc(-c2ccccc2)[nH]1,Enamine
Z2312449514,O=c1cc(C[N@H+]2CC[C@H](c3n[nH]c(=O)o3)CC2)[nH]c(-c2ccccc2)n1,Enamine
Z7996732488,O=C([O-])c1ccc(F)c2c1C[N@@H+](Cc1cc(=O)nc(-c3ccccc3)[nH]1)CC2,Enamine
Z8261360170,COc1ccc(C(=O)[O-])c2c1C[N@H+](Cc1cc(=O)nc(-c3ccccc3)[nH]1)CC2,Enamine
Z2951692522,O=c1cc(C[NH+]2CCN(Cc3cncs3)CC2)[nH]c(-c2ccccc2)n1,Enamine
Z2371234612,O=c1cc(C[N@@H+]2CC[C@@H](O)CC23CCC3)[nH]c(-c2ccccc2)n1,Enamine
Z2365858934,O=c1cc(C[N@H+]2CC[C@@H](OC3CCC3)CC2)[nH]c(-c2ccccc2)n1,Enamine
Z2311578626,CC(=O)N1CCC[N@@H+](Cc2cc(=O)nc(-c3ccccc3)[nH]2)CC1,Enamine
Z9485322277,N#Cc1cc([O-])ccc1-c1cc(F)cc(C[NH3+])c1,Enamine
Z5292451678,COc1nccc2c(-c3cccc(C[NH+]4CCCC4)c3)cncc12,Enamine
Z9275029138,[NH3+]Cc1cc(-c2cccc3ccc(Cl)nc23)ccc1Cl,Enamine
Z5594647065,Fc1ccccc1-c1cccc(C[N@H+]2CC[C@H](n3cncn3)C2)c1,Enamine
Z3806075182,Fc1ccc(-c2cccc(C[NH2+][C@@H]3CCCN(CCN4CCOCC4)C3)n2)cc1,Enamine
Z5092155081,N[C@H]1COc2ccc(-c3cccc(C[NH+]4CCCC4)c3)cc21,Enamine
Z8836479308,Nc1ccc(-c2cccc(C[N@@H+]3CC[C@@H](n4cnc5ccccc5c4=O)C3)n2)cc1,Enamine
Z9154287448,Cc1ccc(-c2cccc(S(N)(=O)=O)c2)nc1C[NH3+],Enamine
Z6667586423,C[N@H+](Cc1cccc(-c2ccc3[nH]ccc3c2)n1)[C@H]1C[C@H]([NH3+])C1,Enamine
Z8752740314,COc1nc(C)c(-c2cc(C[NH+](C)C)ccc2F)cc1C(=O)[O-],Enamine
Z3346941163,Nc1cc2c(-c3cccc(C[NH+]4CCS(=O)(=O)CC4)c3)cccn2n1,Enamine
Z8533172854,O=C([O-])[C@@H]1CCOc2ccc(-c3cccc(C[N@H+]4C[C@H](O)C4)c3)cc21,Enamine
Z5292473273,C[C@@H]1CCC[N@H+]1Cc1cccc(-c2ccc3c(c2)n(C)c(=O)n3C)c1,Enamine
Z1183457915,CC[NH2+]Cc1cccc(-c2cnccn2)c1,Enamine
Z9191846346,CC(C)[C@@H](C)C[N@@H+](Cc1cccc(-c2cnccn2)c1)Cc1ncsn1,Enamine
Z9269642646,COc1ccc(-c2cccc3nsnc23)cc1C1([NH3+])CC1,Enamine
Z8721992894,Cc1cn2cc(-c3cccc(C[NH+]4CCN(C)CC4)c3)cc(F)c2n1,Enamine
Z1183457928,CC(C)[NH2+]Cc1cc(-c2cnccn2)ccc1F,Enamine
Z1183457927,CC[NH2+]Cc1cc(-c2cnccn2)ccc1F,Enamine
Z3777234800,OC[C@H]1Cc2cc(-c3cccc(C[N@H+]4CCC[C@H](O)C4)c3)ccc2O1,Enamine
Z9485322272,N#Cc1ccc([O-])cc1-c1cc(F)cc(C[NH3+])c1,Enamine
Z3347722864,OCc1cc(-c2cccc(C[N@H+]3CC[C@H](O)CC3)c2)c(CO)cc1F,Enamine
Z8838225121,O=C(NCC1CC1)[C@H]1CCC[N@H+](Cc2cccc(-c3ccc(F)cc3)c2)C1,Enamine
Z7325423332,O=C1CCCN1C[C@@H](CO)[NH2+]Cc1cccc(-c2ccc(F)cc2)c1,Enamine
Z9251379396,O=C([O-])C1=CC[N@@H+](Cc2cccc(-c3ccc(F)cc3)c2)CC1,Enamine
Z9737358179,C[C@@H]([NH2+]Cc1cccc(-c2ccc(F)cc2)c1)c1ccc(-n2cncn2)cc1,Enamine
Z8690904098,C[C@H]1Cc2ccc(-c3cccc(C[N@@H+]4CCC[C@@H](O)C4)c3)cc2C[NH2+]1,Enamine
Z9155958292,COc1ncc(-c2cccc(C3([NH3+])COC3)c2)cn1,Enamine
Z2899467097,O=C([O-])C[C@H]1C[C@@H]([NH2+]Cc2cccc(-c3ccc(Cl)cc3)c2)C1,Enamine
Z3548185992,CC1(C)CO[C@@H](C(=O)[O-])C[N@H+]1Cc1cccc(-c2ccc(Cl)cc2)c1,Enamine
Z9535795287,OC[C@H]([NH2+]Cc1cccc(-c2ccc(Cl)cc2)c1)c1ccc(-c2ccccc2)cc1,Enamine
Z1778471907,Cc1ccc(C[NH3+])cc1-c1ccc(Cl)cc1,Enamine
Z9155958293,COc1cc(OC)cc(-c2cccc(C3([NH3+])COC3)c2)c1,Enamine
Z5092167570,N[C@@H]1COc2ccc(-c3cccc(C[N@H+]4CCC[C@@H](O)C4)c3)cc21,Enamine
Z5292493383,[O-]c1ncnc2c(-c3cccc(C[NH+]4CCCC4)c3)cccc12,Enamine
Z1730104500,COc1ccc(-c2cc[nH+]cc2)cc1C[NH2+][C@H]1CCCN(c2cnn(C)c2)C1,Enamine
Z1732944523,COc1ccc(-c2cc[nH+]cc2)cc1C[N@H+]1CC[C@@H](c2nc(C(F)(F)F)c[nH]2)CC1,Enamine
